"","ID","title","description","streetaddress","city","state","amenityfeatures","type","unclear_address","Year","full.address","latitude","longitude"
"156","S5741","Purple Poodle","Georgian Terrace Hotel","659 Peachtree NE","Atlanta","GA","(PE)","Bars/Clubs,Hotel","Google Verified Location",1968,"659 Peachtree NE, Atlanta, GA",33.7725159,-84.3846483
"157","S5913","Red Dog Saloon","","3106 Peacetree","Atlanta","GA","(M)","Bars/Clubs","Google Verified Location",1968,"3106 Peacetree, Atlanta, GA",NA,NA
"158","S5914","Red Dog Saloon","","3106 Peachtree Rd NE","Atlanta","GA","(M)","Bars/Clubs","Google Verified Location",1969,"3106 Peachtree Rd NE, Atlanta, GA",33.84068781101,-84.3767405946258
"159","S5915","Red Dog Saloon","","3106 Peachtree Rd N.E.","Atlanta","GA","(M)","Bars/Clubs","Google Verified Location",1970,"3106 Peachtree Rd N.E., Atlanta, GA",NA,NA
"160","S6920","The Club South Baths","","76 4th St. N.W.","Atlanta","GA","","Baths","Google Verified Location",1970,"76 4th St. N.W., Atlanta, GA",NA,NA
"161","S6972","The Scene","(upstairs)","225 Peachtree St NE","Atlanta","GA","(M)","Bars/Clubs","Google Verified Location",1969,"225 Peachtree St NE, Atlanta, GA",33.7601595,-84.3871719
"162","S7575","Whisk'a Go Go","(Upstairs bar)","225 Peachtree","Atlanta","GA","","Bars/Clubs","Google Verified Location",1968,"225 Peachtree, Atlanta, GA",33.7601595,-84.3871719
"163","NJ404","Eddie's Bar (Dirty Eddie's)","","181 Kentucky","Atlantic City","NJ","","Bars/Clubs","Google Verified Location",1970,"181 Kentucky, Atlantic City, NJ",39.3637608139535,-74.4322213488372
"164","NJ405","Entertainer's Club (Louisa's)","(alley off New York near Boardwalk)","169 Westminster","Atlantic City","NJ","(*)","Bars/Clubs","Google Verified Location",1970,"169 Westminster, Atlantic City, NJ",39.3687195,-74.4348783
"165","NJ406","Rendezvous","","139 New York ","Atlantic City","NJ","(*)","Bars/Clubs","Google Verified Location",1970,"139 New York , Atlantic City, NJ",39.3596000326155,-74.4279045033053
"166","NJ407","Val's","","114 New York","Atlantic City","NJ","(*)","Bars/Clubs","Google Verified Location",1970,"114 New York, Atlantic City, NJ",39.3595732,-74.4283098988387
"167","NJ421","Eddie's Bar (Dirty Eddie's)","","181 Kentucky ","Atlantic City","NJ","","Bars/Clubs","Google Verified Location",1969,"181 Kentucky , Atlantic City, NJ",39.3637608139535,-74.4322213488372
"168","NJ422","Entertainers Club (Louisa's)","(alley off New York near Broadway)","169 Westminster","Atlantic City","NJ","(*)","Bars/Clubs","Google Verified Location",1969,"169 Westminster, Atlantic City, NJ",39.3687195,-74.4348783
"169","NJ423","Rendezvous ","","139 New York ","Atlantic City","NJ","(*)","Bars/Clubs","Google Verified Location",1969,"139 New York , Atlantic City, NJ",39.3596000326155,-74.4279045033053
"170","NJ424","Val's ","","114 New York ","Atlantic City","NJ","(*)","Bars/Clubs","Google Verified Location",1969,"114 New York , Atlantic City, NJ",39.3595732,-74.4283098988387
"171","NJ436","Eddie's Bar (Dirty Eddie's)","","181 Kentucky ","Atlantic City","NJ","","Bars/Clubs","Google Verified Location",1968,"181 Kentucky , Atlantic City, NJ",39.3637608139535,-74.4322213488372
"172","NJ437","Entertainers Club (Lucille's)","(alley off NY nr. brdwlk)","169 Westminster ","Atlantic City","NJ","","Bars/Clubs","Google Verified Location",1968,"169 Westminster , Atlantic City, NJ",39.3687195,-74.4348783
"173","NJ438","Val's ","","114 New York ","Atlantic City","NJ","(*)","Bars/Clubs","Google Verified Location",1968,"114 New York , Atlantic City, NJ",39.3595732,-74.4283098988387
"174","NJ448","Eddie's Bar (Dirty Eddies)","","181 Kentucky","Atlantic City","NJ","","Bars/Clubs","Google Verified Location",1966,"181 Kentucky, Atlantic City, NJ",39.3637608139535,-74.4322213488372
"175","NJ449","Entertainers Club","(alley off New York nr. Boardwalk)","169 Westminster","Atlantic City","NJ","","Bars/Clubs","Google Verified Location",1966,"169 Westminster, Atlantic City, NJ",39.3687195,-74.4348783
"176","NJ450","Ft Pitt Bar","","168 New York ","Atlantic City","NJ","","Bars/Clubs","Google Verified Location",1966,"168 New York , Atlantic City, NJ",39.3585059733666,-74.427397381858
"177","NJ451","Val's ","","114 New York ","Atlantic City","NJ","(*)","Bars/Clubs","Google Verified Location",1966,"114 New York , Atlantic City, NJ",39.3595732,-74.4283098988387
"178","NJ459","Eddie's Bar","(called Dirty Eddie's)","181 Kentucky Ave.","Atlantic City","NJ","","Bars/Clubs","Google Verified Location",1965,"181 Kentucky Ave., Atlantic City, NJ",39.3637608139535,-74.4322213488372
"179","NJ460","Entertainer's Club","(alley off NY nr. Boardwalk)","169 Westminster","Atlantic City","NJ","","Bars/Clubs","Google Verified Location",1965,"169 Westminster, Atlantic City, NJ",39.3687195,-74.4348783
"180","NJ461","Val's","","114 New York Ave.","Atlantic City","NJ","(*)","Bars/Clubs","Google Verified Location",1965,"114 New York Ave., Atlantic City, NJ",39.3595732,-74.4283098988387
"181","NJ582","McGee's","","Pacific Avenue","Atlantic City","NJ","(R)","Restaurant","Location could not be verified. General city or location coordinates used.",1969,"Pacific Avenue, Atlantic City, NJ",39.3529567,-74.4459667
"182","NJ583","McGee's","","Pacific Avenue","Atlantic City","NJ","(R)","Restaurant","Location could not be verified. General city or location coordinates used.",1970,"Pacific Avenue, Atlantic City, NJ",39.3529567,-74.4459667
"183","NJ584","McGee's","","Pacific Ave.","Atlantic City","NJ","(R)","Restaurant","Location could not be verified. General city or location coordinates used.",1968,"Pacific Ave., Atlantic City, NJ",39.3529567,-74.4459667
"184","ME180","Ray's","","29 Water St.","Augusta","ME","","Bars/Clubs","Google Verified Location",1970,"29 Water St., Augusta, ME",44.3198297701966,-69.773540299324
"185","ME184","Ray's ","","29 Water","Augusta","ME","","Bars/Clubs","Google Verified Location",1969,"29 Water, Augusta, ME",44.3198297701966,-69.773540299324
"186","ME188","Ray's","","29 Water","Augusta","ME","","Bars/Clubs","Google Verified Location",1968,"29 Water, Augusta, ME",44.3198297701966,-69.773540299324
"187","S5882","Rebel Room","","1001 Green St.","Augusta","GA","","Bars/Clubs","Google Verified Location",1965,"1001 Green St., Augusta, GA",NA,NA
"188","S5883","Rebel Room","","1001 Green St","Augusta","GA","","Bars/Clubs","Google Verified Location",1966,"1001 Green St, Augusta, GA",NA,NA
"189","S5884","Rebel Room","","1001 Green St","Augusta","GA","","Bars/Clubs","Google Verified Location",1968,"1001 Green St, Augusta, GA",NA,NA
"190","S5885","Rebel Room","","1001 Green St","Augusta","GA","","Bars/Clubs","Google Verified Location",1969,"1001 Green St, Augusta, GA",NA,NA
"191","S5886","Rebel Room","","1001 Green St.","Augusta","GA","","Bars/Clubs","Google Verified Location",1970,"1001 Green St., Augusta, GA",NA,NA
"192","S645","Apartment Bar","(no neon, looks like private house)","2828 Rio Grande","Austin","TX","(D),(*)","Bars/Clubs","Google Verified Location",1970,"2828 Rio Grande, Austin, TX",30.2957196,-97.7441221
"193","S1319","Cabaret","(collegiate)
","3010 Guadalupe","Austin","TX","(*)","Bars/Clubs","Google Verified Location",1966,"3010 Guadalupe, Austin, TX",30.29764,-97.741714
"194","S1326","Cabaret ","(Collegiate)","3010 Guadalupe","Austin","TX","(*)","Bars/Clubs","Google Verified Location",1968,"3010 Guadalupe, Austin, TX",30.29764,-97.741714
"195","S1584","Chandelier","","","Austin","TX","(P),(D)","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1969,", Austin, TX",30.2711286,-97.7436995
"196","S2861","Freddie's","","509 E 6th","Austin","TX","","Bars/Clubs","Google Verified Location",1965,"509 E 6th, Austin, TX",30.2704376,-97.7511176
"197","S2862","Freddie's","","509 E. 6th","Austin","TX","","Bars/Clubs","Google Verified Location",1966,"509 E. 6th, Austin, TX",30.2704376,-97.7511176
"198","S2863","Freddie's","","509 E 6th","Austin","TX","","Bars/Clubs","Google Verified Location",1968,"509 E 6th, Austin, TX",30.2704376,-97.7511176
"199","S3418","Hideaway","","509 E. 6th","Austin","TX","","Bars/Clubs","Google Verified Location",1969,"509 E. 6th, Austin, TX",30.2704376,-97.7511176
"200","S3694","Jade Lounge","","1501 San Jacinto","Austin","TX","(M)","Bars/Clubs","Google Verified Location",1970,"1501 San Jacinto, Austin, TX",NA,NA
"201","S4472","Manhattan","","911 Congress","Austin","TX","","Bars/Clubs","Google Verified Location",1966,"911 Congress, Austin, TX",30.27123,-97.741369
"202","S4473","Manhattan","","911 Congress","Austin","TX","","Bars/Clubs","Google Verified Location",1968,"911 Congress, Austin, TX",30.27123,-97.741369
"203","S4474","Manhattan","","911 Congress","Austin","TX","","Bars/Clubs","Google Verified Location",1969,"911 Congress, Austin, TX",30.27123,-97.741369
"204","S4905","New Orleans","","1125 Red River","Austin","TX","(M)","Bars/Clubs","Google Verified Location",1965,"1125 Red River, Austin, TX",30.2716925366603,-97.735166854606
"205","S5406","Pearl Street Warehouse","($1.00 admission)","18th & Lavaca","Austin","TX","(YC),(D),(*)","Bars/Clubs","Verified Location",1970,"18th & Lavaca, Austin, TX",30.2697657,-97.7448451
"206","S5573","Plantation","(after hours)","503 W 19th","Austin","TX","(R)","Restaurant","Google Verified Location",1969,"503 W 19th, Austin, TX",30.2817175,-97.7431630007237
"207","S5574","Plantation","(After hours)","503 W. 19th St.","Austin","TX","(R)","Restaurant","Google Verified Location",1970,"503 W. 19th St., Austin, TX",30.2846279,-97.7521902
"208","S5933","Red River Lounge","","","Austin","TX","(*)","Bars/Clubs","Verified Location",1969,", Austin, TX",30.2711286,-97.7436995
"209","CA6244","Society of Anubus","","Azusa Canyon Rd.","Azusa","CA","(P),(D)","Organizations","Location could not be verified. General city or location coordinates used.",1970,"Azusa Canyon Rd., Azusa, CA",NA,NA
"210","CA3519","Ilene's","","Stockdale Hwy","Bakersfield","CA","(G),(D)","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1970,"Stockdale Hwy, Bakersfield, CA",35.3543379,-119.1816942
"211","CA3736","Jolly Time's","","1927 K. St.","Bakersfield","CA","(M)","Bars/Clubs","Google Verified Location",1969,"1927 K. St., Bakersfield, CA",35.3765456,-119.0176999
"212","CA3742","Jolly's Time","","1927 K St","Bakersfield","CA","(M)","Bars/Clubs","Google Verified Location",1970,"1927 K St, Bakersfield, CA",35.3765456,-119.0176999
"213","CA4088","Lena's","(Opens 10 pm, cl. Tues) (Hwy. 99)","133 Golden St. Ave.","Bakersfield","CA","(*)","Bars/Clubs","Google Verified Location",1969,"133 Golden St. Ave., Bakersfield, CA",NA,NA
"214","CA4089","Lena's","(open 10, closed Tue)","3711 Edison Hwy","Bakersfield","CA","","Bars/Clubs","Google Verified Location",1966,"3711 Edison Hwy, Bakersfield, CA",35.370526,-118.965128
"215","CA4090","Lena's","Open 10 pm closed Tuesday
","3711 Edison Hwy","Bakersfield","CA","","Bars/Clubs","Google Verified Location",1965,"3711 Edison Hwy, Bakersfield, CA",35.370526,-118.965128
"216","CA4091","Lena's","Opens 10pm, closed Tuesday
","133 Golden St. Ave","Bakersfield","CA","(*)","Bars/Clubs","Google Verified Location",1970,"133 Golden St. Ave, Bakersfield, CA",NA,NA
"217","CA4094","Lena's","Open 10, closed Tuesday","3711 Edison Hwy","Bakersfield","CA","","Bars/Clubs","Google Verified Location",1968,"3711 Edison Hwy, Bakersfield, CA",35.370526,-118.965128
"218","CA5574","Rancho Bakersfield Bar","Rancho Bakersfield Motel","Hwy. 99 at F. St.","Bakersfield","CA","(M)","Bars/Clubs,Hotel","Verified Location",1969,"Hwy. 99 at F. St., Bakersfield, CA",NA,NA
"219","MD209","Club Bar","(closes 1 am)","221 W. Franklin","Baltimore","MD","(D),(*)","Bars/Clubs","Google Verified Location",1970,"221 W. Franklin, Baltimore, MD",39.2929447,-76.6463803
"220","MD210","Club East Baths","","1105 Cathedral","Baltimore","MD","(*)","Baths","Google Verified Location",1970,"1105 Cathedral, Baltimore, MD",39.30256035,-76.6177786134657
"221","MD211","Club Mitchell","","100 E. Pratt","Baltimore","MD","(D),(G),(P)","Bars/Clubs","Google Verified Location",1970,"100 E. Pratt, Baltimore, MD",NA,NA
"222","MD212","Club Nine Hundred","","900 E. Monument","Baltimore","MD","(*),(D)","Bars/Clubs","Google Verified Location",1970,"900 E. Monument, Baltimore, MD",39.2990765,-76.5736739
"223","MD213","Leon's","","870 Park Ave.","Baltimore","MD","(*)","Bars/Clubs","Google Verified Location",1970,"870 Park Ave., Baltimore, MD",39.301777,-76.618786
"224","MD214","Sanitary European Steam Baths","","1425  E. Baltimore","Baltimore","MD","","Baths","Google Verified Location",1970,"1425  E. Baltimore, Baltimore, MD",39.3957878,-76.5716739
"225","MD215","Senator","(back room- side entrance)","612 N. Howard","Baltimore","MD","","Bars/Clubs","Google Verified Location",1970,"612 N. Howard, Baltimore, MD",NA,NA
"226","MD218","Club Bar","(closes 1 A.M., most 2 A.M.)","221 W. Franklin","Baltimore","MD","(*)","Bars/Clubs","Google Verified Location",1969,"221 W. Franklin, Baltimore, MD",39.2929447,-76.6463803
"227","MD219","Club Mitchell","","100 E. Pratt","Baltimore","MD","(D),(P),(G)","Bars/Clubs","Google Verified Location",1969,"100 E. Pratt, Baltimore, MD",NA,NA
"228","MD220","Club Nine Hundred","","900 E. Monument","Baltimore","MD","(*)","Bars/Clubs","Google Verified Location",1969,"900 E. Monument, Baltimore, MD",39.2990765,-76.5736739
"229","MD221","Leon's","","870 Park Ave.","Baltimore","MD","(*)","Bars/Clubs","Google Verified Location",1969,"870 Park Ave., Baltimore, MD",39.301777,-76.618786
"230","MD222","Pepper Hill","","213 N. Gat St.","Baltimore","MD","(G),(D),(*)","Bars/Clubs","Google Verified Location",1969,"213 N. Gat St., Baltimore, MD",NA,NA
"231","MD223","Roosevelt Hotel Bar","","312 W. Camden","Baltimore","MD","(G),(M),(RT)","Bars/Clubs,Hotel","Google Verified Location",1969,"312 W. Camden, Baltimore, MD",NA,NA
"232","MD224","Sanitary European Steam Baths","","1425 E. Baltimore","Baltimore","MD","","Baths","Google Verified Location",1969,"1425 E. Baltimore, Baltimore, MD",39.3957878,-76.5716739
"233","MD225","Senator","(back room- use side entrance)","612 N. Howard","Baltimore","MD","","Bars/Clubs","Google Verified Location",1969,"612 N. Howard, Baltimore, MD",NA,NA
"234","MD226","Twenty-Two Club","","2200 E. Fayette","Baltimore","MD","(B)","Bars/Clubs","Google Verified Location",1969,"2200 E. Fayette, Baltimore, MD",NA,NA
"235","MD229","Alonso's","(collegiate)","415 W. Cold Spgs Lane","Baltimore","MD","(M)","Bars/Clubs","Google Verified Location",1968,"415 W. Cold Spgs Lane, Baltimore, MD",NA,NA
"236","MD230","Leon's","","870 Park Ave.","Baltimore","MD","(*)","Bars/Clubs","Google Verified Location",1968,"870 Park Ave., Baltimore, MD",39.301777,-76.618786
"237","MD231","Pepper Hill","","213 N. Gay St.","Baltimore","MD","(*)","Bars/Clubs","Google Verified Location",1968,"213 N. Gay St., Baltimore, MD",39.2929282688538,-76.6083191062473
"238","MD232","Roosevelt Hotel Bar","","312 W. Camden","Baltimore","MD","(M),(G),(RT)","Bars/Clubs,Hotel","Google Verified Location",1968,"312 W. Camden, Baltimore, MD",NA,NA
"239","MD233","Senator","(back room- use side entrance)","612 N. Howard","Baltimore","MD","","Bars/Clubs","Google Verified Location",1968,"612 N. Howard, Baltimore, MD",NA,NA
"240","MD234","Snug's","","100 E. Pratt","Baltimore","MD","(D),(P)","Bars/Clubs","Google Verified Location",1968,"100 E. Pratt, Baltimore, MD",NA,NA
"241","MD237","Alonso's","(collegiate)","415 W. Cold Springs Lane","Baltimore","MD","(M)","Bars/Clubs","Google Verified Location",1966,"415 W. Cold Springs Lane, Baltimore, MD",NA,NA
"242","MD238","Leon's","","870 Park Ave.","Baltimore","MD","(*)","Bars/Clubs","Google Verified Location",1966,"870 Park Ave., Baltimore, MD",39.301777,-76.618786
"243","MD239","Pepper Hill","","213 N. Gay St.","Baltimore","MD","(*)","Bars/Clubs","Google Verified Location",1966,"213 N. Gay St., Baltimore, MD",39.2929282688538,-76.6083191062473
"244","MD240","Roosevelt Hotel Bar","","312 W. Camden","Baltimore","MD","(M),(RT),(G)","Bars/Clubs,Hotel","Google Verified Location",1966,"312 W. Camden, Baltimore, MD",NA,NA
"245","MD241","Senator ","(back room enter fr Monument) at Monument St.","612 N. Howard","Baltimore","MD","","Bars/Clubs","Google Verified Location",1966,"612 N. Howard, Baltimore, MD",NA,NA
"246","MD242","Sung's","","100 E. Pratt","Baltimore","MD","(D),(P)","Bars/Clubs","Google Verified Location",1966,"100 E. Pratt, Baltimore, MD",NA,NA
"247","MD245","Eddie's","(side st entr)","947 W. Baltimore","Baltimore","MD","","Bars/Clubs","Google Verified Location",1965,"947 W. Baltimore, Baltimore, MD",39.2929769,-76.719262
"248","MD246","Leon's","","870 Park Ave.","Baltimore","MD","(*)","Bars/Clubs","Google Verified Location",1965,"870 Park Ave., Baltimore, MD",39.301777,-76.618786
"249","MD247","Pepper HIll","","217 N. Gay ","Baltimore","MD","(*)","Bars/Clubs","Google Verified Location",1965,"217 N. Gay , Baltimore, MD",NA,NA
"250","MD248","Snugs","","100 E. Pratt","Baltimore","MD","(G),(D),(P)","Bars/Clubs","Google Verified Location",1965,"100 E. Pratt, Baltimore, MD",NA,NA
"251","MD249","Turf","","226 W. Fayette","Baltimore","MD","(M),(RT)","Bars/Clubs","Google Verified Location",1965,"226 W. Fayette, Baltimore, MD",39.2934103,-76.6640677
"252","MD263","Armistead Hotel Bar","Holiday & Fayette","","Baltimore","MD","(M),(RT)","Bars/Clubs,Hotel","Verified Location",1969,", Baltimore, MD",39.2908816,-76.610759
"253","MD265","Armistead Hotel Bar","Holiday & Fayette","","Baltimore","MD","(M),(RT)","Bars/Clubs,Hotel","Verified Location",1970,", Baltimore, MD",39.2908816,-76.610759
"254","MD266","Armistead Hotel Bar","Holiday & Fayette","","Baltimore","MD","(M),(RT)","Bars/Clubs,Hotel","Verified Location",1968,", Baltimore, MD",39.2908816,-76.610759
"255","MD267","Armistead Hotel Bar","Holliday & Fayette","","Baltimore","MD","(M),(RT)","Bars/Clubs,Hotel","Verified Location",1966,", Baltimore, MD",39.2908816,-76.610759
"256","MD289","Cage","","Castle & Monument","Baltimore","MD","","Bars/Clubs","Verified Location",1965,"Castle & Monument, Baltimore, MD",NA,NA
"257","MD290","Cage","","Castle & Monument","Baltimore","MD","(*)","Bars/Clubs","Verified Location",1966,"Castle & Monument, Baltimore, MD",NA,NA
"258","MD291","Cage","","Castle & Monument","Baltimore","MD","(D),(*)","Bars/Clubs","Verified Location",1970,"Castle & Monument, Baltimore, MD",NA,NA
"259","MD292","Cage","","Castle & Monument","Baltimore","MD","(*)","Bars/Clubs","Verified Location",1969,"Castle & Monument, Baltimore, MD",NA,NA
"260","MD295","Cage","","Castle & Monument","Baltimore","MD","(*)","Bars/Clubs","Verified Location",1968,"Castle & Monument, Baltimore, MD",NA,NA
