"","ID","title","description","streetaddress","city","state","amenityfeatures","type","unclear_address","Year","cruisy"
"199","4007","West St.",NA,NA,"New York","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"200","4008","Adonis Cinema ",NA,NA,"New York","NY","(*)","Theatre","checked",1986,"FALSE"
"201","4009","Better Days ","(Many B) (Disco) ","316 W. 49th St.","New York","NY","(B),(D),(*)","Bars/Clubs",NA,1986,"FALSE"
"202","4010","Big Top Theatre ","(Disco) (Lockers & showers) ","1604 Broadway","New York","NY","(S),(E),(D)","Bars/Clubs,Theatre","checked",1986,"FALSE"
"203","4011","Blues ","(Some B, RT) (Hustlers) ","264 W. 43rd St.","New York","NY","(B),(RT)","Bars/Clubs",NA,1986,"FALSE"
"204","4012","Bogart's","(Lunch & brunch) ","320 E. 59th St.","New York","NY","(R)","Restaurant",NA,1986,"FALSE"
"205","4013","Broadway Video Center","(All male books & V) (Basement) ","1605 Broadway","New York","NY","(*),(V),(F&S)","Book Store",NA,1986,"FALSE"
"206","4014","Broadway Arms","(Baths) ","218 W. 49th St.","New York","NY","(D)","Bathhouses",NA,1986,"FALSE"
"207","4015","Caroline's ","(Cabaret) ",NA,"New York","NY",NA,"Bars/Clubs","checked",1986,"FALSE"
"208","4016","Cats","(Cabaret) ","730 8th Ave. ","New York","NY",NA,"Bars/Clubs",NA,1986,"FALSE"
"209","4017","Company ",NA,"365 3rd Ave. ","New York","NY","(*),(R)","Restaurant",NA,1986,"FALSE"
"210","4018","Consulate Hotel",NA,"224 W. 49th St. ","New York","NY","(M),(H)","Hotel",NA,1986,"FALSE"
"211","4019","Crawford's ","(Cabaret) ","957 1st Ave.","New York","NY","(E),(*)","Bars/Clubs",NA,1986,"FALSE"
"212","4020","Crossroad ",NA,"858 9th Ave. ","New York","NY",NA,"Bars/Clubs",NA,1986,"FALSE"
"213","4021","Dakota ","('Mixed bag') ","550 3rd Ave.","New York","NY","(PT)","Bars/Clubs",NA,1986,"FALSE"
"214","4022","Don't Tell Mama",NA,"343 W. 46th St.","New York","NY","(N)","Bars/Clubs",NA,1986,"FALSE"
"215","4023","East Side Club","(Baths) ","227 E. 56th St.","New York","NY","(*)","Bathhouses",NA,1986,"FALSE"
"216","4024","Eros Male Cinema ",NA,"732 8th Ave. ","New York","NY","(RT)","Theatre",NA,1986,"FALSE"
"217","4025","Follies Burlesk ",NA,"201 W. 46th St.","New York","NY","(P)","Theatre",NA,1986,"FALSE"
"218","4026","Freddy's ",NA,"308 E. 49th St. ","New York","NY","(*),(R),(E)","Restaurant",NA,1986,"FALSE"
"219","4027","Gaiety Male Burlesk ",NA,"201 W. 46th St.","New York","NY",NA,"Theatre",NA,1986,"FALSE"
"220","4028","Garden Club ",NA,"244 E. 51st St.","New York","NY",NA,"Bars/Clubs",NA,1986,"FALSE"
"221","4029","Gaston's ",NA,"710 2nd Ave.","New York","NY",NA,"Bars/Clubs",NA,1986,"FALSE"
"222","4030","G.H. Club ","(A few high-class midnight cowboys) ","353 E. 53rd St. ","New York","NY","(PE)","Bars/Clubs",NA,1986,"FALSE"
"223","4031","Johnny's Pub",NA,"123 E. 47th St.","New York","NY","(R),(S)","Restaurant",NA,1986,"FALSE"
"224","4032","La Fiesta ","(Some Latins, Hustlers) ","253 W. 46th St.","New York","NY","(PT)","Bars/Clubs",NA,1986,"FALSE"
"225","4033","Last Call ",NA,"975 2nd Ave. ","New York","NY","(D),(PT),(*)","Bars/Clubs",NA,1986,"FALSE"
"226","4034","La Stanza","(Italian R) ","953 1st Ave.","New York","NY","(R),(*)","Restaurant",NA,1986,"FALSE"
"227","4035","Le Bar","(Some Hustlers) ","243 E. 53rd St. ","New York","NY","(*)","Bars/Clubs",NA,1986,"FALSE"
"228","4036","Moonshadow ","(Disco) (Best AH- Late Sat. & all day Sun.) ",NA,"New York","NY","(D),(AH)","Bars/Clubs","checked",1986,"FALSE"
"229","4037","New David Cinema ",NA,"236 W. 54th St.","New York","NY",NA,"Theatre",NA,1986,"FALSE"
"230","4038","New Everhards Baths","(Some B, Orientals, SM, FFA) ","28 W. 28th St. ","New York","NY","(*),(B),(SM),(FFA)","Bathhouses",NA,1986,"FALSE"
"231","4039","O'Neill's Backyard","(Hustlers) ","232 W. 48th St. ","New York","NY",NA,"Bars/Clubs",NA,1986,"FALSE"
"232","4040","Pleasure Chest","(Leather, 'toys', jewelry, etc.) ","939 2nd Ave.","New York","NY","(*)","Erotic Shop",NA,1986,"FALSE"
"233","4041","Red Parrot ","($15 cover) (Cabaret) (Disco) ","617 W. 57th St.","New York","NY","(R),(M),(E),(D),(*)","Restaurant,Bars/Clubs",NA,1986,"FALSE"
"234","4042","Regent East",NA,"204 E. 58th St.","New York","NY","(E)","Bars/Clubs",NA,1986,"FALSE"
"235","4043","Rounds ","(High class hustlers) ","303 E. 53rd St. ","New York","NY","(*),(R),(PE)","Restaurant",NA,1986,"FALSE"
"236","4044","Sauna Baths",NA,"300 W. 58th St.","New York","NY",NA,"Bathhouses",NA,1986,"FALSE"
"237","4045","Show Palace ","(Live all-male sex shows) (2nd floor) ","672 8th Ave.","New York","NY","(V)","Theatre",NA,1986,"FALSE"
"238","4046","Show Palace Male Shop","(Peep shows) (Basement) ","672 8th Ave., ","New York","NY","(V),(F&S),(*)","Bars/Clubs,Theatre",NA,1986,"FALSE"
"239","4047","South Dakota ",NA,"405 3rd Ave.","New York","NY",NA,"Bars/Clubs",NA,1986,"FALSE"
"240","4048","Tory's ","(Discobar) ","119 E. 27th St. ","New York","NY","(*)","Bars/Clubs",NA,1986,"FALSE"
"241","4049","Town & Country ",NA,"656 9th Ave.","New York","NY",NA,"Bars/Clubs",NA,1986,"FALSE"
"242","4050","Twenty Nine Palms ",NA,"129 Lexington ","New York","NY",NA,"Bars/Clubs",NA,1986,"FALSE"
"243","4051","Uncle Charlie's South","('Top' lower midtown eastside cruise bar) ","581 Third Ave. ","New York","NY","(*),(YC),Cruisy Area","Bars/Clubs","checked",1986,"TRUE"
"244","4052","Dorest Hotel ","basement T-Room",NA,"New York","NY","Cruisy Area","Cruising Areas,Hotel","checked",1986,"TRUE"
"245","4053","Grand Central ","T-Rooms",NA,"New York","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"246","4054","Penn Station ","T-Rooms",NA,"New York","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"247","4055","Hilton Hotel ","Mezzanine & ballroom level T-Rooms",NA,"New York","NY","Cruisy Area","Cruising Areas,Hotel","checked",1986,"TRUE"
"248","4056","Port Authority Bldg. ","T-Room",NA,"New York","NY","Cruisy Area,(AYOR)","Cruising Areas","checked",1986,"TRUE"
"249","4057","Subway stations ",NA,NA,"New York","NY","Cruisy Area,(AYOR)","Cruising Areas","checked",1986,"TRUE"
"250","4058","Time Square ","(Hustlers) ",NA,"New York","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"251","4059","Andre's ",NA,"2321 8th Ave.","New York","NY","(B)","Bars/Clubs",NA,1986,"FALSE"
"252","4060","Ansonia Bath & Health Club",NA,"2109 Broadway ","New York","NY","(OC)","Bathhouses",NA,1986,"FALSE"
"253","4061","Bike Stop West","('Mixed bag') ","230 W. 75th St.","New York","NY",NA,"Bars/Clubs",NA,1986,"FALSE"
"254","4062","Boot Hill ","(Some W,YC,SM) (Cruisy) ","317 Amsterdam Ave.","New York","NY","(*),(W),(YC),(SM)","Bars/Clubs,Cruising Areas",NA,1986,"TRUE"
"255","4063","Brandy's ",NA,"235 E. 84th St.","New York","NY","(E),(S),(WE)","Bars/Clubs",NA,1986,"FALSE"
"256","4064","Buck's ","('Mixed Bag')","324 Amsterdam ","New York","NY",NA,"Bars/Clubs",NA,1986,"FALSE"
"257","4065","Candle Bar",NA,"309 Amsterdam ","New York","NY","(SM),(*)","Bars/Clubs",NA,1986,"FALSE"
"258","4066","Chaps ",NA,"1558 3rd Ave. ","New York","NY","(*),(PT)","Bars/Clubs",NA,1986,"FALSE"
"259","4067","Jason's Park Royal",NA,"23 W. 73rd St. ","New York","NY",NA,"Bars/Clubs",NA,1986,"FALSE"
"260","4068","Les Hommes Book Shop",NA,"217 W. 80th St. ","New York","NY","(*),(F&S)","Book Store",NA,1986,"FALSE"
"261","4069","Loft ","(Clothes, jewelry, etc.) ","313 Amsterdam Ave.","New York","NY",NA,"Business",NA,1986,"FALSE"
"262","4070","Michael's Thing","(Publication) ","160 W. 46th St. ","New York","NY",NA,"Publication",NA,1986,"FALSE"
"263","4071","Mt. Morris Baths",NA,"1944 Madison Ave.","New York","NY","(B)","Bathhouses",NA,1986,"FALSE"
"264","4072","Nickel Bar","(Disco) ","127 W. 72nd St.","New York","NY","(B),(YC),(D),(*)","Bars/Clubs",NA,1986,"FALSE"
"265","4073","Night Deposit ",NA,"939 Amsterdam Ave. ","New York","NY","(YC)","Bars/Clubs",NA,1986,"FALSE"
"266","4074","Peeches'n'Cream",NA,"408 E. 64th St.","New York","NY","(E)","Bars/Clubs",NA,1986,"FALSE"
"267","4075","Pershings ","(Hamburgers) ","234 Columbus Ave.","New York","NY","(R)","Restaurant",NA,1986,"FALSE"
"268","4076","The Works ","(Video) (Cruisy) (DJ-D Sun.) ","428 Columbus ","New York","NY","(*),(SM),(W),(D)","Bars/Clubs,Cruising Areas",NA,1986,"TRUE"
"269","4077","Town Video ","(Adult Videos & Peeps) ","1746 First Ave., ","New York","NY","(*)","Theatre",NA,1986,"FALSE"
"270","4078","Twilight ","(Some Orientals) ","1463 3rd Ave. ","New York","NY",NA,"Bars/Clubs",NA,1986,"FALSE"
"271","4079","Wildwood Tavern ",NA,"308 Columbus Ave. ","New York","NY","(*)","Bars/Clubs",NA,1986,"FALSE"
"272","4080","Womanbooks",NA,"201 W. 92nd St.","New York","NY","(L)","Book Store",NA,1986,"FALSE"
"273","4081","Beekman Place",NA,NA,"New York","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"274","4082","Central Park ","Bethesda Fountain & The Rambles- West side betw. 72nd & 96th Sts.",NA,"New York","NY","Cruisy Area,(AYOR)","Cruising Areas","checked",1986,"TRUE"
"275","4083","Central Park West","betw. 72nd & 78th Sts.",NA,"New York","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"276","4084","Lincoln Center",NA,NA,"New York","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"277","4085","Metropolitan Museum ",NA,NA,"New York","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"278","4086","Riverside Park ","West Side betw. 72nd & 78th Sts.",NA,"New York","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"279","4087","75th St. ","betw. Amsterdam & Columbus",NA,"New York","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"280","4088","3rd Ave. ","from 53rd to 70th Sts.",NA,"New York","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"281","4089","Strawberries ","(Disco) (Some L) ","109 E. Burnside Ave. ","New York","NY","(D),(L)","Bars/Clubs",NA,1986,"FALSE"
"282","4090","Bronx River Park ","betw. Glenn Rd. & Burke ",NA,"New York","NY","Cruisy Area,(M),(B),(L)","Cruising Areas","checked",1986,"TRUE"
"283","4091","Club 71 ",NA,"71 Pineapple St.","New York","NY",NA,"Bars/Clubs",NA,1986,"FALSE"
"284","4092","Community Book Stores","(Brooklyn Heights) &","162 Montague St.","New York","NY","(M)","Book Store",NA,1986,"FALSE"
"285","4093","Community Book Stores",NA,"1743 7th Ave.","New York","NY","(M)","Book Store",NA,1986,"FALSE"
"286","4094","Danny's of Brooklyn Heights","(Disco) (Sun. brunch) ","108 Montague St. ","New York","NY","(D)","Bars/Clubs",NA,1986,"FALSE"
"287","4095","Pandora Books",NA,"88 Court St.","New York","NY",NA,"Book Store",NA,1986,"FALSE"
"288","4096","Rhythms ","(Disco) (Italian studs) (Cl. Mon. & Thu.) ","6826 New Utrecht Ave.","New York","NY","(YC),(D),(*)","Bars/Clubs",NA,1986,"FALSE"
"289","4097","Sweet Sensations ","(Disco) ","6322 20th Ave.","New York","NY","(D),(L),(*)","Bars/Clubs",NA,1986,"FALSE"
"290","4098","Brooklyn's 'Promednade'","just off Montague St.",NA,"New York","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"291","4099","Shore Rd. ","from 95th St. to 3rd Ave., by foot or car (Eves.) ",NA,"New York","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"292","4100","Adult Fair ","(Male flicks) (Jackson Heights) ",NA,"New York","NY",NA,"Theatre","checked",1986,"FALSE"
"293","4101","Billy the Kid","(Some YC,W,SM) (Jackson Heights)","76-07 Roosevelt Ave. ","New York","NY","(YC),(W),(SM),(PT)","Bars/Clubs",NA,1986,"FALSE"
"294","4102","Branding Iron","(Sunnyside-Long Id. City) ","45-02 Queens Blvd. ","New York","NY","(R)","Restaurant",NA,1986,"FALSE"
"295","4103","Breadstix ","(D.J.) (Cruisy) (Forest Hills) ","113-24 Queens Blvd. ","New York","NY","(*)","Bars/Clubs,Cruising Areas",NA,1986,"TRUE"
"296","4104","Cheers ","(Games) (Richmond Hill) ","125-20 101st Ave.","New York","NY","(D)","Bars/Clubs",NA,1986,"FALSE"
"297","4105","Club 53","(Jamaica) ","153-10 Hillside Ave.","New York","NY",NA,"Bars/Clubs",NA,1986,"FALSE"
"298","4106","Flavors ","(Disco) (Kew Gardens) ","120-31 83rd Ave. ","New York","NY","(D),(YC),(*)","Bars/Clubs",NA,1986,"FALSE"
"299","4107","Hatfield's ","(Disco) ",NA,"New York","NY","(YC),(D),(*)","Bars/Clubs","checked",1986,"FALSE"
"300","4108","Love Boat Bar","(Elmhurst) ","77-02 Broadway","New York","NY",NA,"Bars/Clubs",NA,1986,"FALSE"
"301","4109","Magic Touch ","(Opens 2am) (Jackson Heights) ","73-13 37th Ave.","New York","NY","(D),(*)","Bars/Clubs",NA,1986,"FALSE"
"302","4110","Manhattan ","(Jackson Heights) ","76-13 Roosevelt Ave.","New York","NY",NA,"Bars/Clubs",NA,1986,"FALSE"
"303","4111","Northern Men's Sauna ","(IGHC Baths) (Flushing) ","137-08 Northern Blvd. ","New York","NY","(IGHC)","Bathhouses",NA,1986,"FALSE"
"304","4112","Sunset Boulevard ","(Disco) (Wed.-Sun.) (Forest Hills) ","112-01 Queens Blvd. ","New York","NY","(D)","Bars/Clubs",NA,1986,"FALSE"
"305","4113","Forest Park","(Kew Gardens) ",NA,"New York","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"306","4114","LaGuardia Airport","T-Room nr. TWA baggage claim",NA,"New York","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"307","4115","Queens College ","Lower level T-Room",NA,"New York","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"308","4116","Riis Park ","(Rockway) ",NA,"New York","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"309","4117","'Vaseline Alley' ","37th Rd. by foot or car ","Mills Ave.","New York","NY","Cruisy Area,(AYOR)","Cruising Areas","checked",1986,"TRUE"
"310","4118","Abracadabra ","(Disco) (South Beach) ",NA,"New York","NY","(*),(D)","Bars/Clubs","checked",1986,"FALSE"
"311","4119","Beach Haven ","(Some L)","901 Father Capodonna","New York","NY","(L)","Bars/Clubs",NA,1986,"FALSE"
"312","4120","Rosie's ","(Disco) (Cl. Mon.) ","201 Monroe ","Rochester","NY","(D),(L)","Bars/Clubs",NA,1986,"FALSE"
"313","4121","Silkwood Books ",NA,"633 Monroe Ave. ","Rochester","NY","(L)","Book Store",NA,1986,"FALSE"
"314","4122","Tara ","(Piano bar) ","395 Andrews St.","Rochester","NY","(OC),(E)","Bars/Clubs",NA,1986,"FALSE"
"315","4123","Two Twelve Club",NA,"212 Colvin St. ","Rochester","NY","(L)","Bars/Clubs",NA,1986,"FALSE"
"316","4124","Village Green Books",NA,"766 Monroe Ave.","Rochester","NY","(M)","Book Store",NA,1986,"FALSE"
"317","4125","Zoots ","(Cards & gifts) ","376 Meigs","Rochester","NY",NA,"Business",NA,1986,"FALSE"
"318","4126","Durand-Eastman Park",NA,NA,"Rochester","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"319","4127","Genesee Valley Park",NA,NA,"Rochester","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"320","4128","Manhattan Square Park",NA,NA,"Rochester","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"321","4129","Washington Square Park","Court at Clinton",NA,"Rochester","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"322","4130","Bunk House ","(Cruisy) (Disco) (Montauk Hwy.) ","192 N. Main St.","Sayville","NY","(*),(W),(D)","Bars/Clubs,Cruising Areas",NA,1986,"TRUE"
"323","4131","Coachman's Corner ","(Some OC) ","239 N. Main St.","Sayville","NY","(OC)","Bars/Clubs",NA,1986,"FALSE"
"324","4132","Sayville Motor Lodge ","Sunrise Hwy. (Hwy. 27)",NA,"Sayville","NY","(M),(H)","Hotel","checked",1986,"FALSE"
"325","4133","Blythwood ",NA,"50 N. Jay St.","Schenectady","NY","(PT),(OC)","Bars/Clubs",NA,1986,"FALSE"
"326","4134","Central Park",NA,NA,"Schenectady","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"327","4135","Crystals ","(Disco) (Some L) ","863 W. Jerricho Tpke. ","Smithtown","NY","(D),(L),(*)","Bars/Clubs",NA,1986,"FALSE"
"328","4136","Adult World & Playhouse Cinema","(Cruisy 24 hrs.)","2870 Erie Blvd. E.","Syracuse","NY",NA,"Theatre,Erotic Shop,Cruising Areas",NA,1986,"TRUE"
"329","4137","Blue Skies","(Disco) (Lunches) (Patio) (Rooms above) ","212 N. Franklin St.","Syracuse","NY","(D),(R),(*)","Bars/Clubs,Restaurant",NA,1986,"FALSE"
"330","4138","Bunk House ","(Some W, SM, OC) ","306 S. Warren ","Syracuse","NY","(W),(SM),(OC),(*)","Bars/Clubs",NA,1986,"FALSE"
"331","4139","Gay Phone","(315) 423-3599",NA,"Syracuse","NY",NA,"Hotline","checked",1986,"FALSE"
"332","4140","Laurel Tree","(Disco) (2 floors) ","210 Hawley ","Syracuse","NY","(L),(D),(*)","Bars/Clubs",NA,1986,"FALSE"
"333","4141","Le Paris Bookstore ",NA,"307 W. Fayette","Syracuse","NY",NA,"Book Store",NA,1986,"FALSE"
"334","4142","M.C.C.",NA,"819 Madison St.","Syracuse","NY","(MCC)","Religious Institutions",NA,1986,"FALSE"
"335","4143","Mr. T's ",NA,"218 N. Franklin St.","Syracuse","NY","(V),(*)","Bars/Clubs,Theatre",NA,1986,"FALSE"
"336","4144","Ryan's Someplace Else","(Re-opening elsewhere)",NA,"Syracuse","NY",NA,"Bars/Clubs","checked",1986,"FALSE"
"337","4145","Travelers Sauna Baths","(Scruffy) ","309 S. Warren ","Syracuse","NY",NA,"Bathhouses",NA,1986,"FALSE"
"338","4146","Le Paris Book Store","Parking lot opp. ",NA,"Syracuse","NY","Cruisy Area","Cruising Areas,Book Store","checked",1986,"TRUE"
"339","4147","Syracuse U. ","Maxwell Hall downstairs T-Room",NA,"Syracuse","NY","Cruisy Area,(AYOR)","Cruising Areas","checked",1986,"TRUE"
"340","4148","Thorndon Park ","nr. Water Tower (Fun) ",NA,"Syracuse","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"341","4149","Annex ","(Behind Club Swamp) ",NA,"Easthampton","NY","(R),(*),(E)","Restaurant","checked",1986,"FALSE"
"342","4150","Attic ","(Disco) (Summers) ",NA,"Easthampton","NY","(P),(YC),(D),(*)","Bars/Clubs","checked",1986,"FALSE"
"343","4151","Club Swamp ","(Disco) (Thu.-Sat.) (Open all year) ",NA,"Easthampton","NY","(D),(*)","Bars/Clubs","checked",1986,"FALSE"
"344","4152","132 N. Main ","(Summer guest house) ","132 N. Main","Easthampton","NY","(P),(*)","Hotel",NA,1986,"FALSE"
"345","4153","Beach ","at end of 2-Mile Hollow Rd. (Go left) ",NA,"Easthampton","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"346","4154","Fowler Beach ","(Go right) ",NA,"Southampton","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"347","4155","'Rest Stops' ","on Sunrise Hwy. Ext. Both sides just W. of Shinnecock Canal ",NA,"The Hamptons","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"348","4156","'BA' beach ","2 mi. E. on Rt. 2",NA,"Troy","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"349","4157","Wheel Inn","(Summers) ",NA,"Tupper Lake","NY",NA,"Bars/Clubs","checked",1986,"FALSE"
"350","4158","Midnight Mary's ","(Disco) ","308 Columbia ","Utica","NY","(YC),(D),(PT)","Bars/Clubs",NA,1986,"FALSE"
"351","4159","Reflections ","(Many L) ","1724 W. Oriskany St. ","Tupper Lake","NY","(L),(YC)","Bars/Clubs",NA,1986,"FALSE"
"352","4160","'Turn around circle' ","at end of Main, & block from 1st to 2nd betw. Main & Catherine",NA,"Utica","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"353","4161","Valley View Park ","off Utica Pkwy. ",NA,"Tupper Lake","NY","Cruisy Area,(AYOR)","Cruising Areas","checked",1986,"TRUE"
"354","4162","Jones Beach","Dunes & bushes E. of parking field #6 ",NA,"Wantagh","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"355","4163","Jasper's Bar","Public Square",NA,"Watertown","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"356","4164","Club M&M ",NA,"608 Sunrise Hwy. ","West Babylon","NY","(L)","Bars/Clubs",NA,1986,"FALSE"
"357","4165","T.C. & Company ",NA,"121 Woodfield ","West Hempstead","NY","(*),(D),(PT),(L)","Bars/Clubs",NA,1986,"FALSE"
"358","4166","Carousel ","(Disco) (Don't waste your time) ",NA,"West Park","NY","(M)","Bars/Clubs","checked",1986,"FALSE"
"359","4167","Folderol ","(Some L) ",NA,"Westtown","NY","(M),(R),(E),(L)","Restaurant","checked",1986,"FALSE"
"360","4168","Village Book & News","(Peeps) ","3287 Niagara Falls Blvd. ","Wheatfield","NY","(F&S),(*)","Book Store",NA,1986,"FALSE"
"361","4169","Talk of the Town ",NA,"359 Mamaroneck Ave.","White Plains","NY","(YC),(PE),(D),(*)","Bars/Clubs",NA,1986,"FALSE"
"362","4170","Court St. ",NA,NA,"White Plains","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"363","4171","Post Rd.",NA,NA,"White Plains","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"364","4172","J.C. Penney ","T-Room, 2nd floor",NA,"White Plains","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"365","4173","'Rest Stop' ","15 mi. N. on I-684",NA,"White Plains","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"366","4174","Bourbon Street ","(Disco) (Cl. Mon.) ","263 Hillside Ave.","Williston","NY","(L),(D)","Bars/Clubs",NA,1986,"FALSE"
"367","4175","Maverick Inn","(Disco) (D upstairs) (Open all year) On Hwy. 28 1 mi. W. of Rt. 375 (Glenford) ",NA,"Woodstock","NY","(H),(R),(PT),(D),(*)","Restaurant,Hotel,Bars/Clubs","checked",1986,"FALSE"
"368","4176","Excuses ",NA,"590 Nepperham Ave.","Yonkers","NY","(D),(E),(S)","Bars/Clubs",NA,1986,"FALSE"
"369","4177","Westchester Mall ","(Mohegan Lake) ",NA,"Yorktown","NY","Cruisy Area","Cruising Areas","checked",1986,"TRUE"
"370","3829","Dignity",NA,"P.O. Box 11204, Loudonville 12211","Albany","NY",NA,"Religious Institutions","checked",1987,"FALSE"
"371","3830","Gay Community Center","(Snacks & C)(518)462-6138","332 Hudson Ave.","Albany","NY",NA,"Community Center/Support Group",NA,1987,"FALSE"
"372","3831","Last Straw","(Juicebar))(11 pm-6 am)","92 Central Ave.","Albany","NY","(PT),(AH),(WE),(*)","Bars/Clubs,Cruising Areas",NA,1987,"TRUE"
"373","3832","Le Most","(Cards & novelties)","189 Lark St.","Albany","NY",NA,"Business",NA,1987,"FALSE"
