ID2,title,description,amenityfeatures,streetaddress,type,city,state,unclear_address,Year,unclear type or question,notes,Last Modified
889,Senda de Playa Beach ,,Cruisy Area,,Cruising Areas,San Clemente,CA,checked,1989,,,6/8/2022 12:52pm
890,Aardvark Books,,(M),2075 Market St.,Book Store,San Diego,CA,,1989,,,6/8/2022 12:52pm
891,BULC,(Levi) (Disco) ,"(*),(SM),(PT)",2501 Kettner ,Bars/Clubs,San Diego,CA,,1989,,at Laurel,6/8/2022 12:52pm
892,Babe's Club 540 ,,(M),540 W. 'C' St.,Bars/Clubs,San Diego,CA,,1989,,,6/8/2022 12:52pm
893,Balboa Park Inn,(619)298-0823,"(*),(H)",3402 Park Blvd.,Hotel,San Diego,CA,,1989,,,6/8/2022 12:52pm
894,Bee Jay's,(Levi),"(W),(D)",1421 University ,Bars/Clubs,San Diego,CA,,1989,,,6/8/2022 12:52pm
895,Best Wishes,(Cards & gifts),,3850 5th Ave.,Book Store,San Diego,CA,,1989,,,6/8/2022 12:52pm
896,Big Kitchen ,(Golden Hill),(R),3003 Grape,Restaurant,San Diego,CA,,1989,,,6/8/2022 12:52pm
897,Bourbon Street,,(PE),4612 Park Blvd.,Bars/Clubs,San Diego,CA,,1989,,,6/8/2022 12:52pm
898,Boy's Town ,(Clothing) ,,3829 5th Ave.,Business,San Diego,CA,,1989,,,6/8/2022 12:52pm
899,Brass Rail,(Cocktail hour) (Great bartenders) ,"(*),(D)",3796 5th ,Bars/Clubs,San Diego,CA,,1989,,at Robinson,6/8/2022 12:52pm
900,Cafe Eleven ,,"(M),(R)",1440 University,Restaurant,San Diego,CA,,1989,,,6/8/2022 12:52pm
901,California Cuisine ,,"(R),(M)",1027 University,Restaurant,San Diego,CA,,1989,,,6/8/2022 12:52pm
902,Caliph,(Piano bar),"(*),(OC)",3102 5th Ave.,Bars/Clubs,San Diego,CA,,1989,,,6/8/2022 12:52pm
903,Chee Club,,"(N),(*)",929 Broadway ,Bars/Clubs,San Diego,CA,,1989,,,6/8/2022 12:52pm
904,Cinema F,(Flicks),"(F&S),(P),(*)",1202 University,Theatre,San Diego,CA,,1989,,,6/8/2022 12:52pm
905,City Lights,(Disco) (Some B),"(M),(AH),(B)",630 5th Ave.,Bars/Clubs,San Diego,CA,,1989,,,6/8/2022 12:52pm
906,Clark's Lodge ,(619) 234-6787,"(M),(H)",1765 Union,Hotel,San Diego,CA,,1989,,,6/8/2022 12:52pm
907,Club Mustang ,(Spa),(*),2200 University ,Bathhouses,San Diego,CA,,1989,,,6/8/2022 12:52pm
908,Club San Diego ,(Spa),(*),3955 4th Ave.,Bathhouses,San Diego,CA,,1989,,,6/8/2022 12:52pm
909,Club San Francisco ,,(PT),3412 University ,Bars/Clubs,San Diego,CA,,1989,,,6/8/2022 12:52pm
910,Crackers ,(Twinkies) (Disco-AH) ,"(*),(AH)",1845 1/2 Hancock,Bars/Clubs,San Diego,CA,,1989,,,6/8/2022 12:52pm
911,Crest Cafe ,,(R),425 Robinson ,Restaurant,San Diego,CA,,1989,,,6/8/2022 12:52pm
912,Crypt ,"(Leather, toys, etc.) ",(F&S),733 4th Ave.,Erotic Shop,San Diego,CA,,1989,,,6/8/2022 12:52pm
913,Dakota Gifts,,,3868 5th ,Book Store,San Diego,CA,,1989,,,6/8/2022 12:52pm
914,Dave's Baths,(Ocean Beach),,4969 Santa Monica,Bathhouses,San Diego,CA,,1989,,,6/8/2022 12:52pm
915,Depot ,(Some W) ,"(M),(W)",1005 Kettner ,Bars/Clubs,San Diego,CA,,1989,,,6/8/2022 12:52pm
916,Dignity ,"P.O. Box 33367, 92103",,,Religious Institution,San Diego,CA,checked,1989,,,1/18/2023 9:51am
917,Eagle ,,"(AH),(*)",2103 El Cajon Blvd.,Bars/Clubs,San Diego,CA,,1989,,,6/8/2022 12:52pm
918,Eagle Crest Hotel ,(619) 298-0350,(H),3942 8th Ave.,Hotel,San Diego,CA,,1989,,,6/8/2022 12:52pm
919,Escape ,,"(E),(N)",421 University ,Bars/Clubs,San Diego,CA,,1989,,,6/8/2022 12:52pm
920,'F' St. Bookstore,,(*),2004 University,Book Store,San Diego,CA,,1989,,,6/8/2022 12:52pm
921,'F' St. Bookstore,,(*),7865 Balboa Ave.,Book Store,San Diego,CA,,1989,,,6/8/2022 12:52pm
922,'F' St. Bookstore,,(*),,Book Store,San Diego,CA,checked,1989,,4th & 'F',6/8/2022 12:52pm
923,Fairmont Station,,"(S),(E)",4321 Fairmont,Bars/Clubs,San Diego,CA,,1989,,,6/8/2022 12:52pm
924,Fiesta Travel ,,(*),7185 Navajo Rd. #L,Travel Agency,San Diego,CA,,1989,,,6/8/2022 12:52pm
925,Flame ,(Disco) ,"(L),(YC),(PT),(*)",3780 Park Ave.,Bars/Clubs,San Diego,CA,,1989,,,6/8/2022 12:52pm
926,Flicks ,(Cruisy) ,"(*),(V),(PT)",1017 University ,"Theatre,Cruising Areas",San Diego,CA,,1989,,,6/8/2022 1:00pm
927,Frenchy Marseilles,,(R),,Restaurant,San Diego,CA,checked,1989,,8th & 'C' Sts.,6/8/2022 12:52pm
928,Greater S.D. Business Assoc. ,,,"P.O. Box A2949, 92112",Organization,San Diego,CA,checked,1989,,,6/8/2022 12:52pm
929,Griffin's,,"(L),(PT),(AH)",4046 30th St.,Bars/Clubs,San Diego,CA,,1989,,,6/8/2022 12:52pm
930,Hard Labor ,(Leather shop),,1515 N. Washington,Business,San Diego,CA,,1989,,,6/8/2022 12:52pm
931,Hard Labor ,(Leather shop) BLUC,,,Business,San Diego,CA,checked,1989,,,6/8/2022 12:52pm
932,Hillcrest Travel ,,(IGTA),431 Robinson Ave.,Travel Agency,San Diego,CA,,1989,,,6/8/2022 12:52pm
933,Hole ,(Happy hour),"(PT),(D),(E),(V)",2820 Lytton,Bars/Clubs,San Diego,CA,,1989,,,1/3/2023 10:00pm
934,Holiday Spa Health Club,,(M),406 Camino Del Rio S.,Bathhouses,San Diego,CA,,1989,,,6/8/2022 12:52pm
935,International Male,(Clothes) (Great catalogs),(*),2802 Midway Dr.,Business,San Diego,CA,,1989,,,6/8/2022 12:52pm
936,Jock's,,"(N),(AH)",2046 University,Bars/Clubs,San Diego,CA,,1989,,,6/8/2022 12:52pm
937,K.C.'s ,,(L),1812 Adams Ave.,Bars/Clubs,San Diego,CA,,1989,,,6/8/2022 12:52pm
938,Keating House Inn,(619) 239-8585,(B&B),2331 2nd St.,Hotel,San Diego,CA,,1989,,,1/3/2023 10:01pm
939,La Bido's,(Go Go Dancers) (Fun!),"(*),(E)",3175 Indio St.,Bars/Clubs,San Diego,CA,,1989,,,6/8/2022 12:52pm
940,Lesbian & Gay Community Center,(619) 692-GAYS,,,Community Center/Support Group,San Diego,CA,checked,1989,,,1/3/2023 10:00pm
941,Loft ,,"(N),(OC)",3610 5th Ave.,Bars/Clubs,San Diego,CA,,1989,,,6/8/2022 12:52pm
942,M.C.C.,,(MCC),4333 30th St.,Religious Institution,San Diego,CA,,1989,,,1/3/2023 10:01pm
943,Mannikin,,"(M),(D)",945 Garnet,Bars/Clubs,San Diego,CA,,1989,,,6/8/2022 12:52pm
944,Matador,(Pacific Beach),"(YC),(PT),(*)",4633 Mission ,Bars/Clubs,San Diego,CA,,1989,,,6/8/2022 12:52pm
945,Midas Travel ,,(IGTA),696 University ,Travel Agency,San Diego,CA,,1989,,,6/8/2022 12:52pm
946,"Model, Masseur & Tour Guide ",(Call Alan) (619) 260-0784,,,Travel Agency,San Diego,CA,checked,1989,,,1/3/2023 10:01pm
947,No. 1 Fifth Avenue,(Patio) (Cruisy) (No sign) nr. University,"(*),(E),(V)",3845 5th Ave. ,Cruising Areas,San Diego,CA,,1989,,,7/25/2022 1:35pm
948,Park Blvd. Travel ,,(IGTA),3827 Park Blvd.,Travel Agency,San Diego,CA,,1989,,,6/8/2022 12:52pm
949,Parker House Inn,,(B&B),3421 5th Ave.,Hotel,San Diego,CA,,1989,,,1/3/2023 10:01pm
950,Peacock Alley,,"(B),(PT),(V),(D),(*)",1271 University,Bars/Clubs,San Diego,CA,,1989,,,1/3/2023 10:01pm
951,Redwing ,,"(N),(R)",4012 30th  ,Restaurant,San Diego,CA,,1989,,btw. El Cajon & University,6/8/2022 12:52pm
952,S.R.O.,(Sun. br.),"(OC),(N),(*)",1807 5th Ave.,Bars/Clubs,San Diego,CA,,1989,,,6/8/2022 12:52pm
953,San Diego Live ,(Publication),,"P.O. Box 7762, 92107",Publication,San Diego,CA,checked,1989,,,6/8/2022 12:52pm
954,Siesta Motor Inn,(Pool) ,"(H),(IGTA),(*)",1449 9th Ave.,Hotel,San Diego,CA,,1989,,,1/3/2023 10:00pm
955,Skylark ,,"(M),(R)",620 W. Broadway,Restaurant,San Diego,CA,,1989,,,6/8/2022 12:52pm
956,Thirtieth St. Station,,(N),4116 30th St.,Bars/Clubs,San Diego,CA,,1989,,,6/8/2022 12:52pm
957,Tradewinds,,"(M),(N),(E)",3815 30th St. ,Bars/Clubs,San Diego,CA,,1989,,,6/8/2022 12:52pm
958,Update ,(Publication),,"P.O. Box 7762, 92107",Publication,San Diego,CA,checked,1989,,,6/8/2022 12:52pm
959,Vulcan Steam & Sauna,,,805 W. Cedar,Bathhouses,San Diego,CA,,1989,,,6/8/2022 12:52pm
960,Waterloo Station,(Darts) ,(PT),3968 5th Ave.,Bars/Clubs,San Diego,CA,,1989,,,6/8/2022 12:52pm
961,West Coast Production Co.,(Disco) (3 bar) (Cruisy) (Great!) ,"(*),(YC)",1845 Hancock ,"Bars/Clubs,Cruising Areas",San Diego,CA,,1989,,,6/8/2022 1:00pm
962,Wolf's ,(Levi) (Beer & wine),(AH),3404 30th St.,Bars/Clubs,San Diego,CA,,1989,,,6/8/2022 12:52pm
963,Balboa Park ,nr. 6th & Laurel (Morley Fields) ,Cruisy Area,,Cruising Areas,San Diego,CA,checked,1989,,,6/8/2022 12:52pm
964,Fashion Valley Shopping Center,,Cruisy Area,,Cruising Areas,San Diego,CA,checked,1989,,,6/8/2022 12:52pm
965,Foodbasket Market ,(Flamebasket) (Mission Hills),Cruisy Area,Washington St.,Cruising Areas,San Diego,CA,checked,1989,,,6/8/2022 12:52pm
966,Hillcrest area,,Cruisy Area,,Cruising Areas,San Diego,CA,checked,1989,,,6/8/2022 12:52pm
967,University Ave.,,Cruisy Area,,Cruising Areas,San Diego,CA,checked,1989,,,6/8/2022 12:52pm
968,Horton Plaza Shopping Center,(Queens for days!),Cruisy Area,,Cruising Areas,San Diego,CA,checked,1989,,,6/8/2022 12:52pm
969,Mayfair ,('Gayfair') Market 5th & Robinson,Cruisy Area,,Cruising Areas,San Diego,CA,checked,1989,,,6/8/2022 12:52pm
970,Mission Bay Park ,nr. Bahia Hotel ,Cruisy Area,,Cruising Areas,San Diego,CA,checked,1989,,,1/18/2023 9:24am
971,Mission Valley Shopping Center,,Cruisy Area,,Cruising Areas,San Diego,CA,checked,1989,,,6/8/2022 12:52pm
972,North Park ,(area around 30th & University),Cruisy Area,,Cruising Areas,San Diego,CA,checked,1989,,,6/8/2022 12:52pm
973,Otay Lakes County Park,,Cruisy Area,,Cruising Areas,San Diego,CA,checked,1989,,,6/8/2022 12:52pm
974,Presidio Park ,(Old Town) (Very AYOR),"Cruisy Area,(AYOR)",,Cruising Areas,San Diego,CA,checked,1989,,,6/8/2022 12:52pm
975,Price Club ,Morena Ave.,Cruisy Area,,Cruising Areas,San Diego,CA,checked,1989,,,6/8/2022 12:52pm
976,Rose Canyon Mem. Park ,"Genesee & Hwy 52, - Nature trails",Cruisy Area,,Cruising Areas,San Diego,CA,checked,1989,,,6/8/2022 12:52pm
977,San Diego St. U.,Music/Speech Bldg.,Cruisy Area,,Cruising Areas,San Diego,CA,checked,1989,,,6/8/2022 12:52pm
978,Silver Strand St. Beach,5 mi. S. of Naval Amphibious Base (Opening in fence),"Cruisy Area,(BA)",,Cruising Areas,San Diego,CA,checked,1989,,,6/8/2022 12:52pm
979,Torry Pines Beach State Park ,Blacks 'BA' Beach (A half-hour walk from parking lot to golf crs.),Cruisy Area,,Cruising Areas,San Diego,CA,checked,1989,,,6/8/2022 12:52pm
980,A Different Light ,(Books) ,,489 Castro St.,Book Store,San Francisco,CA,,1989,,,6/8/2022 12:52pm
981,Badlands ,(Levi),(PT),4121 18th St.,Bars/Clubs,San Francisco,CA,,1989,,,6/8/2022 12:52pm
982,Bear ,(Levi) (Cruisy),(PT),440 Castro St.,"Bars/Clubs,Cruising Areas",San Francisco,CA,,1989,,,6/8/2022 1:00pm
983,Beck's Motor Lodge ,,"(H),(M),(IGTA)",2222 Market St.,Hotel,San Francisco,CA,,1989,,,1/3/2023 10:02pm
984,Big Apple Deli ,,(R),2295 Market St.,Restaurant,San Francisco,CA,,1989,,,6/8/2022 12:52pm
985,Books Etc.,,,538 Castro St.,Book Store,San Francisco,CA,,1989,,,6/8/2022 12:52pm
986,Cafe Flore ,(Eclectic) ,(R),2298 Market St.,Restaurant,San Francisco,CA,,1989,,,6/8/2022 12:52pm
987,Cafe Lupann's,,(R),4072 18th St.,Restaurant,San Francisco,CA,,1989,,,6/8/2022 12:52pm
988,Cafe San Marcos,(PE-bar upstairs) ,"(R),(PE),(*)",2367 Market St.,Restaurant,San Francisco,CA,,1989,,,6/8/2022 12:52pm
989,Castro Country Club,(Snacks) (Alcohol & drug free) ,(C),4058 18th St.,Restaurant,San Francisco,CA,,1989,,,6/8/2022 12:52pm
990,Castro Gardens,(Lunch) ,(R),558 Castro St.,Restaurant,San Francisco,CA,,1989,,,6/8/2022 12:52pm
991,Castro Station,(Cruisy) ,,456 Castro St.,"Bars/Clubs,Cruising Areas",San Francisco,CA,,1989,,,6/8/2022 1:01pm
992,Church St. Station,(24 hrs.) (Cruisy-AH) ,"(R),(AH),(*),Cruisy Area",,"Restaurant,Cruising Areas",San Francisco,CA,checked,1989,,14th & Market at Church St.,11/15/2022 2:42pm
993,City Athletic Club,(Gym) ,"(IGHC),(*)",2500 Market St.,Bathhouses,San Francisco,CA,,1989,,,6/8/2022 12:52pm
994,Cock a Doodle Do ,(aka Any Cock'll Do) ,(R),18th & Collingwood,Restaurant,San Francisco,CA,checked,1989,,,6/30/2022 2:32pm
995,Detour ,(Levi),(N),2348 Market St.,Bars/Clubs,San Francisco,CA,,1989,,,6/8/2022 12:52pm
996,Does Your Mother Know,(Cards & gifts) ,,4079 18th St.,Book Store,San Francisco,CA,,1989,,,6/8/2022 12:52pm
997,Duo ,,(R),4094 18th St.,Restaurant,San Francisco,CA,,1989,,,6/8/2022 12:52pm
998,Eagle Creek Saloon,,"(B),(N)",1884 Market St.,Bars/Clubs,San Francisco,CA,,1989,,,6/8/2022 12:52pm
999,Eighteen-O-Eight Club,,"(P),(F&S)",1808 Market St. ,Bars/Clubs,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1000,Elephant Walk,(Sun. brunch) ,(N),,Bars/Clubs,San Francisco,CA,checked,1989,,18th and Castro,6/8/2022 12:52pm
1001,Francine's,(Cruisy for L),"(*),(L),Cruisy Area",4149 18th St.,Cruising Areas,San Francisco,CA,checked,1989,,,1/18/2023 9:56am
1002,G.O.A. Travel,,(IGTA),1618 Castro,Travel Agency,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1003,Galleon ,(Brunch),"(R),(E),(OC),(*)",718 14th,Restaurant,San Francisco,CA,,1989,,at Church,6/8/2022 12:52pm
1004,Gay Area Youth Switchboard,(415) 776-3600,,,Hotline,San Francisco,CA,checked,1989,,,6/8/2022 12:52pm
1005,German Oak,(German-R),"(R),(*)",2257 Market St.,Restaurant,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1006,Golden Gate News,,,"P.O. Box 6437, 94101",Book Store,San Francisco,CA,checked,1989,,,6/8/2022 12:52pm
1007,Headlines ,"(Gifts, etc.)",(*),557 Castro St.,Book Store,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1008,High Gear,(Men's clothing) ,,600 Castro St.,Business,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1009,Hot'n'Hunky ,(R-Hamburgers),"(*),(R)",4039 18th St.,Restaurant,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1010,Hot'n'Hunky ,(R-Hamburgers),"(*),(R)",1942 Market St.,Restaurant,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1011,Inn on Castro ,,"(H),(IGTA)",321 Castro St.,Hotel,San Francisco,CA,,1989,,,1/3/2023 10:02pm
1012,Le Piano Zinc,,(R),710 14th St.,Restaurant,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1013,Leticia's,(Mexican-R),(R),2223 Market St.,Restaurant,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1014,Luisa's ,(Italian-R),(R),544 Castro St.,Restaurant,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1015,M.C.C.,,(MCC),150 Eureka St.,Religious Institution,San Francisco,CA,,1989,,,1/3/2023 10:01pm
1016,Mainline Gifts ,,,508 Castro St.,Book Store,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1017,Marcello's Pizza ,,"(R),(*)",420 Castro St.,Restaurant,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1018,Melting Pot,,"(R),(*)",4063 18th St.,Restaurant,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1019,Men's Room,,(N),3988 18th St.,Bars/Clubs,San Francisco,CA,,1989,,at Noe,6/8/2022 12:52pm
1020,Metro,(High-tech cruise bar) (Chinese R) (upstairs),"(*),(R)",3600 16th ,Restaurant,San Francisco,CA,,1989,,at Market & Noe,6/8/2022 12:52pm
1021,Midnight Sun,(Cruisy) (Great videos!),(*),4067 18th St.,Cruising Areas,San Francisco,CA,,1989,,,7/25/2022 1:35pm
1022,Mint ,,"(E),(OC)",1942 Market St.,Bars/Clubs,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1023,Moby Dick's,(Cruisy),(PT),4049 18th St.,"Bars/Clubs,Cruising Areas",San Francisco,CA,,1989,,,6/8/2022 1:01pm
1024,Muscle System ,(aka 'Muscle Sisters') (Gym),(*),2243 Market St.,Gym,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1025,Navigator Travel Service ,,(IGTA),2047 Market St.,Travel Agency,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1026,"Now, Voyager",,"(*),(IGTA)",4406 18th St.,Travel Agency,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1027,On the Go Travel ,,(IGTA),520 Castro ,Travel Agency,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1028,Orchids,(Chinese-R),(R),215 Church St.,Restaurant,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1029,Orphan Andy's,,"(R),(AH),(*)",3991 17th St.,Restaurant,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1030,Passport to Leisure ,,(IGTA),4111 18th St.,Travel Agency,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1031,Patio Cafe ,(Patio) ,"(R),(*)",531 Castro St.,Restaurant,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1032,Pendulum ,,"(B),(BWMT),(*)",4148 18th St.,Organization,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1033,Pensione ,,"(*),(B&B),(R)",1668 Market St.,Restaurant,San Francisco,CA,,1989,,,1/3/2023 10:02pm
1034,Phoenix ,(Some B) ,"(D),(B)",482 Castro St.,Bars/Clubs,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1035,Pilsner Inn,(Some OC) ,"(OC),(N),(*)",225 Church St.,Bars/Clubs,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1036,Port Deli ,,"(M),(R)",3499 16th St.,Restaurant,San Francisco,CA,,1989,,at Sanchez,6/8/2022 12:52pm
1037,Rosie's Cantina,(Fast food Mexican-R),(R),4001 18th St.,Restaurant,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1038,S.F. AIDS Foundation,(415)863-AIDS,,,Organization,San Francisco,CA,checked,1989,,,1/3/2023 10:04pm
1039,Sausage Factory,(Italian & Pizza-R),"(R),(*)",517 Castro St.,Restaurant,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1040,Sparky's ,,"(R),(AH),(*)",240 Church St.,Restaurant,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1041,Special,,"(N),(PT)",469 Castro St.,Bars/Clubs,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1042,The Love That Dares,(Books),,506 Castro St.,Book Store,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1043,Transfer ,(Cruisy) (Open 6am) ,"(*),(PT)",198 Church St.,"Bars/Clubs,Cruising Areas",San Francisco,CA,,1989,,,6/8/2022 1:01pm
1044,Twenty-Four Hour Heavy Action Connection,(see ad pgs. 8-9),,,Hotline,San Francisco,CA,checked,1989,,,6/8/2022 12:52pm
1045,Twenty-Four Henry,(415)864-5686,"(B&B),(IGTA),(*)",,Bars/Clubs,San Francisco,CA,checked,1989,,,1/3/2023 10:02pm
1046,Twin Peaks,,"(OC),(*)",,Bars/Clubs,San Francisco,CA,checked,1989,,Castro & Market Sts.,6/8/2022 12:52pm
1047,Village ,(Patio),(PT),4068 18th St.,Bars/Clubs,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1048,Walt Whitman Bookshop,,(*),2319 Market St.,Book Store,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1049,Welcome Home ,(Beer & wine),(R),464 Castro St.,Restaurant,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1050,Willows Inn,(nr. Church & Market),"(B&B),(IGTA)",710 14th St.,Hotel,San Francisco,CA,,1989,,,1/3/2023 10:01pm
1051,Without Reservations,,(R),460 Castro St.,Restaurant,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1052,'Hibernia Beach',18th & Castro,Cruisy Area,,Cruising Areas,San Francisco,CA,checked,1989,,,6/8/2022 12:52pm
1053,"Cala Market, ",18th & Collingwood,Cruisy Area,,Cruising Areas,San Francisco,CA,checked,1989,,,6/8/2022 12:52pm
1054,Dolores Park,,"Cruisy Area,(AYOR)",,Cruising Areas,San Francisco,CA,checked,1989,,,6/8/2022 12:52pm
1055,Playground ,btw. Collingwood & Diamond & 18th & 19th (late nights) ,"Cruisy Area,(AYOR)",,Cruising Areas,San Francisco,CA,checked,1989,,,6/8/2022 12:52pm
1056,C.W. Saloon,(Levi),"(R),(C&W)",917 Folsom St.,Restaurant,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1057,Chez Mollet,,"(R),(*)",527 Bryant St.,Restaurant,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1058,China Basin Travel,,(IGTA),721 Guerrero St.,Travel Agency,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1059,Cissy's Saloon,,(M),1586 Folsom St.,Bars/Clubs,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1060,Don Ramon's,(Mexican-R),(R),225 11th St.,Restaurant,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1061,Eagle ,(See San Francisco Eagle),(*),,Bars/Clubs,San Francisco,CA,checked,1989,,,6/8/2022 12:52pm
1062,Endup ,(Disco) (Many Asians) (Sun. Morn.*),(*),401 6th St.,Bars/Clubs,San Francisco,CA,,1989,,at Harrison,11/15/2022 4:18pm
1063,Ginger's II,,"(N),(RT)",43 6th St.,Bars/Clubs,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1064,Guest Cottage ,(415) 626-2774,(B&B),12 Sumner St.,Hotel,San Francisco,CA,,1989,,,1/3/2023 10:01pm
1065,Half Shell,(Seafood-R),(R),64 Rausch St.,Restaurant,San Francisco,CA,,1989,,off Folsom,6/8/2022 12:52pm
1066,Hamburger Mary's,(Eclectic),"(R),(*)",1582 Folsom St.,Restaurant,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1067,Julie's Supper Club,(Fun!) (Looks like the Jetson's house),"(M),(R)",1123 Folsom St.,Restaurant,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1068,Line-Up ,(Mexican-R),"(*),(R)",,Restaurant,San Francisco,CA,checked,1989,,7th & Harrison,6/8/2022 12:52pm
1069,Mr. S Leather ,(Leather goods),,227 7th St.,Business,San Francisco,CA,,1989,,at S.F. Eagle,6/8/2022 12:52pm
1070,Powerhouse,(Levi),"(SM),(PT),(*)",1347 Folsom St.,Bars/Clubs,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1071,Rawhide II,,"(*),(C&W),(D)",280 7th St.,Bars/Clubs,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1072,San Francisco Eagle ,(Cruisy) (Sun.-Great!) (Levi) (Patio),"(*),(SM),(W),(PT)",398 12th St. ,"Bars/Clubs,Cruising Areas",San Francisco,CA,,1989,,at Harrison,6/8/2022 1:02pm
1073,Stud,(Best bizarre mix of people I've ever seen!),"(*),(D)",399 9th St.,Bars/Clubs,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1074,Stud Store,(Videos with the busiest back room),(*),960 Folsom St.,Theatre,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1075,Trading Post,(Leather goods),,336 6th St.,Bars/Clubs,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1076,Trocadero Transfer,(Disco) ,"(P),(AH)",520 4th St.,Bars/Clubs,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1077,Watering Hole,(Some W) (Levi) ,"(W),(PT),(*)",1145 Folsom St.,Bars/Clubs,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1078,Yosemite Sam's,,(R),917 Folsom St.,Restaurant,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1079,Folsom St.,btw. 5th & 6th (Late),Cruisy Area,,Cruising Areas,San Francisco,CA,checked,1989,,,6/8/2022 12:52pm
1080,Shipley Alley,btw. 5th & 6th (Late),Cruisy Area,,Cruising Areas,San Francisco,CA,checked,1989,,,6/8/2022 12:52pm
1081,Alta Plaza ,(Very PE- aka 'Alta Plastic'),"(*),(R),(PE)",2301 Fillmore St.,Restaurant,San Francisco,CA,,1989,,at Clay,1/18/2023 9:18am
1082,Bradley's Corner,,(PT),900 Cole St.,Bars/Clubs,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1083,Casa Loma Hotel,,(H),610 Fillmore ,Hotel,San Francisco,CA,,1989,,at Fell,6/8/2022 12:52pm
1084,DeLuxe,,"(PT),(V),(*)",1511 Haight St.,Theatre,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1085,Gramophone-Videotech,"(Videos, mags,) ",,2117 Fillmore ,Theatre,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1086,I-Beam,(Disco) (Sun. only*),"(YC),(*)",1748 Haight St.,Bars/Clubs,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1087,J.J.'s ,(Piano bar) ,"(PE),(*)",2225 Fillmore St.,Bars/Clubs,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1088,La Posada ,(Mexican-R),"(M),(R)",2298 Fillmore St.,Restaurant,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1089,Langtry ,(415) 863-0538,"(B&B),(L)",637 Steiner St.,Bars/Clubs,San Francisco,CA,,1989,,,1/3/2023 10:01pm
1090,Lion's Pub,(Cruisy) (Some PE),"(*),(PE)",,"Bars/Clubs,Cruising Areas",San Francisco,CA,checked,1989,,Sacramento & Divisadero,6/8/2022 1:02pm
1091,Lombard Plaza,(415)921-2444,"(H),(*)",2026 Lombard St.,Hotel,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1092,Maud's ,,"(L),(D),(PT),(*)",937 Cole St.,Bars/Clubs,San Francisco,CA,,1989,,,6/8/2022 12:52pm
1093,Park Bowling Alley,,"(M),(R)",1855 Haight St.,Restaurant,San Francisco,CA,,1989,,,6/8/2022 12:52pm
