ID2,title,amenityfeatures,description,streetaddress,type,city,state,Year,unclear_address,unclear type or question,notes,Last Modified
193,Himmel Park,Cruisy Area,,,Cruising Areas,Tucson,AZ,1987,checked,,,1/28/2022 11:14pm
194,Lincoln & Reid Parks ,"Cruisy Area,(AYOR)",,,Cruising Areas,Tucson,AZ,1987,checked,,,1/28/2022 11:14pm
195,Santa Rita Hotel,Cruisy Area,"Bar, pool, spa",,"Cruising Areas,Hotel",Tucson,AZ,1987,checked,,,7/13/2022 8:39am
196,Tucson Mall,Cruisy Area,,,Cruising Areas,Tucson,AZ,1987,checked,,,1/28/2022 11:14pm
197,U. of Arizona,Cruisy Area,Econ. Bldg. 1st floor,,Cruising Areas,Tucson,AZ,1987,checked,,,4/12/2022 12:46pm
198,U. of Arizona,Cruisy Area,Library,,Cruising Areas,Tucson,AZ,1987,checked,,,4/12/2022 12:46pm
199,Bargain Box ,(M),(Books & flicks)(Cruisy*),240 E. 16th St.,"Book Store,Cruising Areas",Yuma,AZ,1987,,,,1/28/2022 11:20pm
200,J.P.'s Cameo Lounge ,"(*),(PT),(L)",(Some L)(Cruisy),232 S. 4th Ave.,"Bars/Clubs,Cruising Areas",Yuma,AZ,1987,,,,1/28/2022 11:20pm
201,Johnny's ,"(M),(AYOR)",,244 E. 16th,Bars/Clubs,Yuma,AZ,1987,,,,1/28/2022 11:20pm
202,Owl Bookstore ,(M),at 24th St.,4th Ave. ,Book Store,Yuma,AZ,1987,,,,1/28/2022 11:20pm
203,Red's Bird Cage ,(M),,231 S. Main,Bars/Clubs,Yuma,AZ,1987,,,,1/28/2022 11:20pm
204,'Hitch-hikers' ,"Cruisy Area,(AYOR)",,4th Ave. & Hwy. 8 ,Cruising Areas,Yuma,AZ,1987,checked,,,1/28/2022 11:20pm
205,Saddle Club & Backroom,Cruisy Area,,,Cruising Areas,Yuma,AZ,1987,checked,,,1/28/2022 11:20pm
206,Starlight Club ,"(*),(P),(L),(PT),(D)",(Some L) (spur off Hampton Hwy.—US 167 N.),Old Calion Rd.,Bars/Clubs,El Dorado,AK,1987,checked,,,3/16/2022 11:58am
207,Arkansas Gay/Lesbian Rights,,,"P.O. Box 2897, Fayetteville 72702",Organization,Fayetteville,AK,1987,checked,,,1/28/2022 11:22pm
208,Closet ,"(D),(L)",(Disco)(Many L) ,275 Huntsville Rd.,Bars/Clubs,Fayetteville,AK,1987,,,,1/28/2022 11:22pm
209,M.C.C. Ozarks ,(MCC),(501) 443-4278—Kenray at Plainview,,Religious Institution,Fayetteville,AK,1987,checked,,,1/28/2022 11:22pm
210,Tisza's Disco ,"(*),(D),(L),(YC)","(Some L) (Hwy. 71 N., just N. of N.W. Arkansas Mall)",4630 N . College,Bars/Clubs,Fayetteville,AK,1987,,,,1/28/2022 11:23pm
211,Flat Rock ,"Cruisy Area,(M),(BA)","'BA' Beach (Active) 18 mi. S.E. on Ark. 23, L at Madison Co. line, cross White River to 1st metal gate on R, trail 3/4 mi.",,Cruising Areas,Fayetteville,AK,1987,checked,,,4/12/2022 12:44pm
212,Lake Fayetteville,Cruisy Area,,,Cruising Areas,Fayetteville,AK,1987,checked,,,1/28/2022 11:22pm
213,U. of Arkansas—Fine Arts Bldg. ,Cruisy Area,(Basement),,Cruising Areas,Fayetteville,AK,1987,checked,,,1/28/2022 11:23pm
214,Court Garden ,"(P),(YC),(L),(D),(*),(AH)",(Disco)(Liquor),305 Garrison Ave.,Bars/Clubs,Ft. Smith,AK,1987,,,,1/30/2022 3:20pm
215,M.C.C. ,(MCC),,1007 S. 25th St.,Religious Institution,Ft. Smith,AK,1987,,,,1/30/2022 3:20pm
216,Village Landing,"(L),(D)",(Disco) ,3028 N. 6th St.,Bars/Clubs,Ft. Smith,AK,1987,,,,1/30/2022 3:21pm
217,Ft. Smith Park,Cruisy Area,,,Cruising Areas,Ft. Smith,AK,1987,checked,,,3/16/2022 12:06pm
218,Creekman Park ,Cruisy Area,,,Cruising Areas,Ft. Smith,AK,1987,checked,,,3/16/2022 12:06pm
219,Tilles Park,Cruisy Area,,,Cruising Areas,Ft. Smith,AK,1987,checked,,,3/16/2022 12:06pm
220,6th & Garrison,Cruisy Area,,,Cruising Areas,Ft. Smith,AK,1987,checked,,,3/16/2022 12:06pm
221,'The Block' ,Cruisy Area,around Tradewinds Motel,,Cruising Areas,Ft. Smith,AK,1987,checked,,,3/16/2022 12:06pm
222,'Rest Stop' ,Cruisy Area,"at Welcome Center, N. of town",I-40 E,Cruising Areas,Ft. Smith,AK,1987,checked,,,3/16/2022 12:07pm
223,Our House Lounge,"(D),(*)", (Upstairs disco),336 Central Ave.,Bars/Clubs,Hot Springs,AK,1987,,,,3/16/2022 12:07pm
224,Bath House Row ,Cruisy Area,(Central Ave.),,Cruising Areas,Hot Springs,AK,1987,checked,,,3/16/2022 12:07pm
225,DeSoto Park ,"Cruisy Area,(AYOR)",,,Cruising Areas,Hot Springs,AK,1987,checked,,,3/16/2022 12:07pm
226,Arkansas Advisor ,,(Publication),"P.O. Box 4599, Little Rock 72204",Publication,Little Rock,AK,1987,checked,,,3/16/2022 12:08pm
227,Arkansas Gay Writes ,,(Publication),"P.O. Box 3115, Little Rock 72203",Publication,Little Rock,AK,1987,checked,,,3/16/2022 12:08pm
228,Asher News & Video ,,(Cruisy) ,4000 Asher Ave.,"Cruising Areas,Book Store",Little Rock,AK,1987,,,,7/13/2022 8:43am
229,Branding Iron ,(R),,1701 University,Restaurant,Little Rock,AK,1987,,,,3/16/2022 12:08pm
230,Crisis Center ,,(501) 375-5151,,Community Center/Support Group,Little Rock,AK,1987,checked,,,3/16/2022 12:08pm
231,Discovery II ,"(*),(YC),(D),(P),(S)",(Disco)(Open Sundays)(Riverfront Dr. off Cantrell Rd.),1021 Jessie Rd. ,Bars/Clubs,Little Rock,AK,1987,,,,3/16/2022 12:09pm
232,Fifth Gear ,"(*),(P),(L),(D),(S),(PT),(V)",(Some L)(Side entrance),3519 Old Cantrell Rd. ,Bars/Clubs,Little Rock,AK,1987,,,,4/12/2022 12:47pm
233,M.C.C. ,(MCC),(501) 666-2404,"Box 1964, L.R. 72203",Religious Institution,Little Rock,AK,1987,checked,,,3/16/2022 12:09pm
234,Scandels ,"(D),(PT),(*),(S),(OC),(L)",(OC-S) ,5922 University,Bars/Clubs,Little Rock,AK,1987,,,,3/16/2022 12:10pm
235,Sgt. Preston's,"(P),(YC),(D),(PT)",(Disco)(Liquor)nr. Unversity,5618 Asher ,Bars/Clubs,Little Rock,AK,1987,,,,4/12/2022 12:47pm
236,Silver Dollar ,(L),,2710 Asher Ave.,Bars/Clubs,Little Rock,AK,1987,,,,3/17/2022 2:15pm
237,Twisted Entertainment ,,"(Gifts, etc.) ",5618 Asher Ave.,Business,Little Rock,AK,1987,,,,3/17/2022 2:18pm
238,University Video & Arcade ,(*),,6316 Asher Ave.,Business,Little Rock,AK,1987,,,,3/16/2022 12:11pm
239,Alsop Park ,"Cruisy Area,(AYOR)",(AYOR—'Fuzz' crackdown),,Cruising Areas,Little Rock,AK,1987,checked,,,3/16/2022 12:13pm
240,Boyle Park,Cruisy Area,,,Cruising Areas,Little Rock,AK,1987,checked,,,3/16/2022 12:13pm
241,Burns Park,"Cruisy Area,(AYOR)",N. Little Rock ,,Cruising Areas,Little Rock,AK,1987,checked,,,3/16/2022 12:13pm
242,MacArthur Park,Cruisy Area,,,Cruising Areas,Little Rock,AK,1987,checked,,,3/16/2022 12:13pm
243,Movie Arcade ,Cruisy Area,('Peep shows') 3500 Asher,3500 Asher,Cruising Areas,Little Rock,AK,1987,checked,,,3/16/2022 12:13pm
244,'Rest Stop' ,Cruisy Area,W.  (Gazebos),I-40,Cruising Areas,Little Rock,AK,1987,checked,,,3/16/2022 12:13pm
245,'Rest Stop' ,Cruisy Area,Morgan exit,I-30,Cruising Areas,Morgan,AK,1987,checked,,,3/16/2022 12:14pm
246,'Rest Stop' ,Cruisy Area,,I-40,Cruising Areas,Ozark,AK,1987,checked,,,3/16/2022 12:14pm
247,Lake Atlanta,Cruisy Area,,,Cruising Areas,Rogers,AK,1987,checked,,,3/16/2022 12:06pm
248,Adult Book Store ,(P),,414 State Line Ave.,Book Store,Texarcana,AK,1987,,,,3/16/2022 12:14pm
249,'Mary Sue' Rest Stop ,Cruisy Area,1 1/2 mi. E. of State Line Ave.,1-30 E.,Cruising Areas,Texarcana,AK,1987,checked,,,3/16/2022 12:15pm
250,'Ruth Ann' Rest Stop ,Cruisy Area,1/2 mi. W. of State Line Ave.,1-30 W.,Cruising Areas,Texarcana,AK,1987,checked,,,3/16/2022 12:15pm
251,Cider Creek Inn ,"(B&B),(L)",(L-only) (707) 937-4335,,Hotel,Albion,CA,1987,checked,,,7/13/2022 8:51am
252,Granada Park,Cruisy Area,Clemente at Park,,Cruising Areas,Alhambra,CA,1987,checked,,,3/16/2022 12:17pm
253,Kenton Mine Lodge ,"(H),(M)",(916) 287-3212,,Hotel,Alleghany,CA,1987,checked,,,7/13/2022 8:51am
254,Maxi Tan ,,(Tanning salon) ,631A N. Euclid Ave.,Business,Anaheim,CA,1987,,,,3/16/2022 12:17pm
255,Sidelines ,"(PT),(M),(D)",,732 9th St.,Bars/Clubs,Arcata,CA,1987,,,,3/16/2022 12:17pm
256,Atascadero Lake County Pk.,Cruisy Area,near zoo,,Cruising Areas,Atascadero,CA,1987,checked,,,3/16/2022 12:17pm
257,Awful Annie's Cafe ,"(M),(R)",,160 Sacramento,Restaurant,Auburn,CA,1987,,,,3/16/2022 12:18pm
258,'BA' beach ,"Cruisy Area,(BA)",on American River—downstream,,Cruising Areas,Auburn,CA,1987,checked,,,4/12/2022 12:47pm
259,Adult Bookstore ,,,1304 19th St.,"Book Store,Erotic Shop",Bakersfield,CA,1987,,,,3/16/2022 12:18pm
260,Cellar ,"(*),(YC),(D)",(Disco),1927 'K 'St.,Bars/Clubs,Bakersfield,CA,1987,,,,3/16/2022 12:18pm
261,Gay & Lesbian Phoneline ,,(805) 397-4189,,Hotlines,Bakersfield,CA,1987,checked,,,3/16/2022 12:19pm
262,M.C.C. & Women's Support Groups,(MCC),,2415 Alta Vista Dr.,"Religious Institution,Community Center/Support Group",Bakersfield,CA,1987,,,,3/16/2022 12:19pm
263,Reflections ,,(Publication) ,,Publication,Bakersfield,CA,1987,checked,,,3/16/2022 12:19pm
264,Grace Chapel ,,(805) 322-9991,,Religious Institution,Bakersfield,CA,1987,checked,,,3/16/2022 12:20pm
265,Town Casino ,"(E),(M)",Hotel Padre,1913 'H 'St.,"Business,Hotel",Bakersfield,CA,1987,,,,7/13/2022 8:37am
266,Trade Winds ,"(M),(D),(L)",(Disco),1209 20th St.,Bars/Clubs,Bakersfield,CA,1987,,,,3/16/2022 12:20pm
267,Beach Park,Cruisy Area,(Wed. & WE nights),21st & Oak Sts. ,Cruising Areas,Bakersfield,CA,1987,checked,,,3/16/2022 12:20pm
268,Foster's Donuts,"Cruisy Area,(C),(AH),(WE)",Von's—Savon Shopping Center,,Cruising Areas,Bakersfield,CA,1987,checked,,,3/16/2022 12:21pm
269,Greyhound Bus Depot,Cruisy Area,,,Cruising Areas,Bakersfield,CA,1987,checked,,,3/16/2022 12:19pm
270,Gay Men's Health Collective,,Berkeley Free Clinic,2339 Durant Ave.,Health Clinic,Berkeley,CA,1987,,,,3/16/2022 12:21pm
271,Steam Works ,(*),(Baths)(Hot tub)(Gym) 1 block off University Ave.,2107 4th St.,"Bathhouses,Gym",Berkeley,CA,1987,,,,3/16/2022 1:26pm
272,White Horse ,(*),(See Oakland),,Bars/Clubs,Berkeley,CA,1987,checked,,,3/17/2022 2:16pm
273,Aquatic Park,Cruisy Area,Campers & vans,,Cruising Areas,Berkeley,CA,1987,checked,,,3/16/2022 1:26pm
274,Lake Tamescal Park & Beach,Cruisy Area,,,Cruising Areas,Berkeley,CA,1987,checked,,,3/16/2022 1:26pm
275,U. o f C. ,Cruisy Area,Hearst Gym,,Cruising Areas,Berkeley,CA,1987,checked,,,3/16/2022 1:26pm
276,U. o f C. ,Cruisy Area,Doe Library 3rd floor ,,Cruising Areas,Berkeley,CA,1987,checked,,,3/16/2022 1:26pm
277,U. o f C. ,"Cruisy Area,(AYOR)",Tolman Hall basement ,,Cruising Areas,Berkeley,CA,1987,checked,,,3/16/2022 1:26pm
278,Grey Squirrel Cabins ,"(M),(H)",,"Box 5404, Big Bear Lake 92315",Hotel,Big Bear Lake,CA,1987,checked,,,3/16/2022 1:26pm
279,'Rest Stop' ,Cruisy Area,,Hwy. 111 N.,Cruising Areas,Brawley,CA,1987,checked,,,3/16/2022 1:26pm
280,Brea Mall ,"Cruisy Area,(AYOR)",,,Cruising Areas,Brea,CA,1987,checked,,,3/16/2022 1:26pm
281,7-Eleven Stores,Cruisy Area,(Best late nights),1200 S. Euclid,Cruising Areas,Brea,CA,1987,checked,,,3/16/2022 1:26pm
282,7-Eleven Stores,Cruisy Area,(Best late nights),109 Lambert Rd. ,Cruising Areas,Brea,CA,1987,checked,,,3/16/2022 1:26pm
283,Buena Park Mall,"Cruisy Area,(AYOR)",May Co. ,,Cruising Areas,Buena Park,CA,1987,checked,,,3/16/2022 1:26pm
284,'Truck Stop' ,"Cruisy Area,(AYOR)",East side,US 101 S.,Cruising Areas,Burlingame,CA,1987,checked,,,3/16/2022 1:26pm
285,Greyhoud Bus Depot,Cruisy Area,,,Cruising Areas,Calexico,CA,1987,checked,,,3/16/2022 1:26pm
286,Sade's ,(M),Ocean nr. Lincoln,,Bars/Clubs,Carmel,CA,1987,checked,,,3/17/2022 2:16pm
287,Carmel Park Beach ,Cruisy Area,(Dunes - N. end),,Cruising Areas,Carmel,CA,1987,checked,,,3/16/2022 1:26pm
288,Timberhill Ranch ,"(M),(H),(R)",(707) 847-3471,35755 Hauser Bridge Rd.,"Hotel,Restaurant",Cazadero,CA,1987,,,,3/16/2022 1:26pm
289,Fantasyland ,,"(Books, etc.) 2827 Esplanade",2827 Esplanade,Book Store,Chico,CA,1987,,,,3/16/2022 1:26pm
290,R.J.'s ,(*),,900 Cherry St.,Bars/Clubs,Chico,CA,1987,,,,3/17/2022 2:16pm
291,Bidwell Park,Cruisy Area,"Cedar Grove & upper part, by the river",,Cruising Areas,Chico,CA,1987,checked,,,3/16/2022 1:26pm
292,'F' St. Book Store ,,,1141 3rd Ave.,Book Store,Chula Vista,CA,1987,,,,3/16/2022 1:26pm
293,Blue Fish Cove Resort ,"(L),(H)",(Clear Lake Oaks),10573 E. Hwy. 20,Hotel,Clear Lake,CA,1987,,,,3/16/2022 1:26pm
294,Bungalow Bar & R ,"(L),(M)","(Many L, M) (Clear Lake Oaks)",E. Hwy. 20 ,"Restaurant,Bars/Clubs",Clear Lake,CA,1987,checked,,,3/16/2022 1:26pm
295,Cabaret Bar ,"(D),(E),(PT),(*)",(Cruisy) (Glenhaven),9435 E. Hwy. 20,"Bars/Clubs,Cruising Areas",Clear Lake,CA,1987,,,,4/12/2022 12:47pm
296,Islander ,"(M),(R)",(Clear Lake Oaks),Hwy. 20 ,Restaurant,Clear Lake,CA,1987,checked,,,3/16/2022 1:26pm
297,Lake Place Resort ,"(H),(WE)",(Trailers)(Hot tub)(WE*)(Glenhaven),9515 Harbor Dr. ,Hotel,Clear Lake,CA,1987,,,,3/16/2022 1:26pm
298,Austin Beach Park ,Cruisy Area,(Clear Lake Highlands),,Cruising Areas,Clear Lake,CA,1987,checked,,,3/16/2022 1:26pm
299,Kneeling Park ,Cruisy Area,(Nice),,Cruising Areas,Clear Lake,CA,1987,checked,,,3/16/2022 1:26pm
300,Library Park ,Cruisy Area,(Lakeport),,Cruising Areas,Clear Lake,CA,1987,checked,,,3/16/2022 1:26pm
301,South Shore Shopping Center ,Cruisy Area,(Lakeport),,Cruising Areas,Clear Lake,CA,1987,checked,,,3/16/2022 1:26pm
302,Vista Point,Cruisy Area, (Clear Lake Highlands),Hwy. 20,Cruising Areas,Clear Lake,CA,1987,checked,,,3/16/2022 1:26pm
303,M.C.C.,(MCC),(415)827-2960,,Religious Institution,Concord,CA,1987,checked,,,3/16/2022 1:26pm
304,Diablo Valley College ,Cruisy Area,off Courtyard - Lower level,,Cruising Areas,Concord,CA,1987,checked,,,3/16/2022 1:26pm
305,Sun Valley Mall ,Cruisy Area,Macy's,,Cruising Areas,Concord,CA,1987,checked,,,3/16/2022 1:26pm
306,Lions Den ,"(*),(D),(PT)",(Disco)(Cruisy) ,719 W. 19th St.,"Bars/Clubs,Cruising Areas",Costa Mesa,CA,1987,,,,3/16/2022 1:26pm
307,M.C.C.,(MCC),,148 E. 22nd St.,Religious Institution,Costa Mesa,CA,1987,,,,3/16/2022 1:26pm
308,Newport Station,"(W),(YC),(D),(*),(E),(PT),(R)",(Disco),1945 Placentia,"Bars/Clubs,Restaurant",Costa Mesa,CA,1987,,,,7/13/2022 8:54am
309,Orange Coast College,"Cruisy Area,(AYOR)",Fine Arts ,,Cruising Areas,Costa Mesa,CA,1987,checked,,,3/16/2022 1:26pm
310,Orange Coast College,"Cruisy Area,(AYOR)",Men's Phys Ed,,Cruising Areas,Costa Mesa,CA,1987,checked,,,3/16/2022 1:26pm
311,South Coast Plaza Shopping Center,"Cruisy Area,(AYOR)",,,Cruising Areas,Costa Mesa,CA,1987,checked,,,3/16/2022 1:26pm
312,Silver Fox ,(OC),,10095 Saich Way,Bars/Clubs,Cupertino,CA,1987,,,,3/17/2022 2:16pm
313,Henry Dana St. Park,Cruisy Area,,,Cruising Areas,Dana Point,CA,1987,checked,,,3/16/2022 1:26pm
314,U.C.D.,Cruisy Area,Shields Library (4th floor),,Cruising Areas,Davis,CA,1987,checked,,,3/16/2022 1:26pm
315,U.C.D.,Cruisy Area,TB5 Bldg.,,Cruising Areas,Davis,CA,1987,checked,,,3/16/2022 1:26pm
316,Stallion Oak Ranch,"(P),(H)",(Resort),"P.O. Box 155, Descanso 92016",Hotel,Descanso,CA,1987,checked,,,3/16/2022 1:26pm
317,Dutch Treat ,"(M),(R)",,Hwy. 80,Restaurant,Dutch Flat,CA,1987,checked,,,7/13/2022 8:52am
318,'F' Street Bookstore ,(*),,158 E. Main,Book Store,El Cajon,CA,1987,,,,3/16/2022 1:26pm
319,Parkway Plaza Mall,Cruisy Area,May Co.,,Cruising Areas,El Cajon,CA,1987,checked,,,3/16/2022 1:26pm
320,Wells Park,Cruisy Area,,,Cruising Areas,El Cajon,CA,1987,checked,,,3/16/2022 1:26pm
321,Adams Park,Cruisy Area,,,Cruising Areas,El Centro,CA,1987,checked,,,3/16/2022 1:26pm
322,El Centro Park,"Cruisy Area,(AYOR)",Benches ,,Cruising Areas,El Centro,CA,1987,checked,,,3/16/2022 1:26pm
323,Greyhound Bus Depot,Cruisy Area,,,Cruising Areas,El Centro,CA,1987,checked,,,3/16/2022 1:26pm
324,Four Corners ,Cruisy Area,"Imperial & Euclid (Winchells, Pizza Hut, Jack 'n' The Box)",,Cruising Areas,El Centro,CA,1987,checked,,,3/16/2022 1:26pm
325,Myron's Bar,Cruisy Area,Behind Greyhound,,Cruising Areas,El Centro,CA,1987,checked,,,3/16/2022 1:26pm
326,'Rest Stop' ,Cruisy Area,,I-8 W.,Cruising Areas,El Centro,CA,1987,checked,,,3/16/2022 1:26pm
327,Eddie's ,(PT),,4101 N. Arden Dr.,Bars/Clubs,El Monte,CA,1987,,,,3/16/2022 1:26pm
328,'F' Street Bookstore ,(*),,237 E. Grand,Book Store,Escondido,CA,1987,,,,3/16/2022 1:38pm
329,Panchali's ,,,831 S. Escondido,,Escondido,CA,1987,,,,3/16/2022 1:38pm
330,Grape Day Park ,Cruisy Area,(Heritage Section),,Cruising Areas,Escondido,CA,1987,checked,,,3/16/2022 1:38pm
331,Baths ,"(OC),(M)",(Thru bar— Cl. 12 mid) ,7th & 'A' Sts.,Bathhouses,Eureka,CA,1987,checked,,,7/13/2022 8:58am
332,Driftwood Tavern ,"(D),(L),(PT),(W),(WE)",(WE*),1st & 'C' Sts.,Bars/Clubs,Eureka,CA,1987,checked,,,7/13/2022 8:58am
333,Old Town Bar & Grill ,"(M),(R)",,327 2nd St.,Restaurant,Eureka,CA,1987,,,,3/16/2022 1:38pm
334,Rainbow Balloons ,,"(Gifts, etc.) ",527 4th St.,Business,Eureka,CA,1987,,,,3/16/2022 1:38pm
335,Old Town,Cruisy Area,'Nights',,Cruising Areas,Eureka,CA,1987,checked,,,3/16/2022 1:38pm
336,Sequoia Park Zoo ,"Cruisy Area,(AYOR)",,,Cruising Areas,Eureka,CA,1987,checked,,,3/16/2022 1:38pm
337,Trinidad Beach St. Park,"Cruisy Area,(BA)",21 mi. N. of Eureka 'BA' beach—7/10 mi. N. of park entrance,,Cruising Areas,Eureka,CA,1987,checked,,,4/12/2022 12:48pm
338,Adult Book Store ,,(Cruisy) Shopping Cntr. nr. Travis A.F.B. Main Gate,,"Cruising Areas,Book Store",Fairfield,CA,1987,checked,,,3/16/2022 1:38pm
339,Bowling Alley,Cruisy Area,,,Cruising Areas,Fairfield,CA,1987,checked,,,3/16/2022 1:38pm
340,Air Passenger Terminal,Cruisy Area,,,Cruising Areas,Fairfield,CA,1987,checked,,,3/16/2022 1:38pm
341,Adult Book Store ,,(Cruisy) nr. Cherry,Valley Blvd.,"Book Store,Cruising Areas",Fontana,CA,1987,checked,,,3/16/2022 1:38pm
342,Cap 'n' Capps Country Inn ,(H),,32980 Gibney Lane,Hotel,Fort Bragg,CA,1987,,,,3/16/2022 1:38pm
343,Dehaven Valley Farm ,"(B&B),(H),(R),(*)","('BA'beach) P.O. Box 211, Westport, CA (707) 964-5252 10 mi. N. o f Ft. Bragg",39247 Hwy. 1,"Restaurant,Hotel",Fort Bragg,CA,1987,,,,3/16/2022 1:38pm
344,Golden Gate Adult Book Store,(F&S),,40555-B Grimmer Blvd.,"Erotic Shop,Book Store",Fremont,CA,1987,,,,7/13/2022 8:53am
345,Coyote Hills Regional Park,Cruisy Area,,,Cruising Areas,Fremont,CA,1987,checked,,,3/16/2022 1:38pm
346,Carousel ,"(M),(R)",(Belmont & U.S. 99),1444 W. White ,Restaurant,Fresno,CA,1987,,,,3/16/2022 1:52pm
347,City Lights ,(R),,88 E. Olive,Restaurant,Fresno,CA,1987,,,,3/16/2022 1:52pm
348,Cool Adult Store ,,(24 Hrs.) ,3601 E. Ventura Ave.,Erotic Shop,Fresno,CA,1987,,,,3/16/2022 1:53pm
349,Denny's ,"(M),(R),(C),(AH)",,3120 N. Blackstone,Restaurant,Fresno,CA,1987,,,,3/16/2022 1:53pm
350,Fresno Express ,"(YC),(*),(D),(PT),(V)",(Disco)(Game Room-PT Snacks) Video Box,708 N. Blackstone,Bars/Clubs,Fresno,CA,1987,,,,3/16/2022 1:55pm
351,Front Runner,,(Publication) ,164 N. Blackstone #119,Publication,Fresno,CA,1987,,,,3/16/2022 1:55pm
352,Gordick's Books,,,6015 N. Palm #101,Book Store,Fresno,CA,1987,,,,7/13/2022 8:42am
353,High Energy,"(D),(*),(L)", (Unisex)(Some L)(Disco),2250 N. Weber,Bars/Clubs,Fresno,CA,1987,,,,3/16/2022 2:10pm
354,M.C.C.,(MCC),(Unitarian Church) ,4144 N. Millbrook,Religious Institution,Fresno,CA,1987,,,,3/16/2022 2:10pm
355,Metro ,(R),(Bar & R) at Tuolumne,1445 'F' St. ,Restaurant,Fresno,CA,1987,,,,3/16/2022 2:11pm
356,Palace Saloon ,"(D),(PT),(L)",,4030 E. Belmont,Bars/Clubs,Fresno,CA,1987,,,,3/16/2022 2:11pm
357,Red Lantern ,"(W),(SM),(OC),(PT),(WE)","(Some W, SM, OC)(Cruisy)(WE*)",4618 E. Belmont,"Bars/Clubs,Cruising Areas",Fresno,CA,1987,,,,3/16/2022 2:12pm
358,Wild Cat Book Store ,,,1535 Fresno St.,Book Store,Fresno,CA,1987,,,,3/16/2022 2:12pm
359,Radio Park,Cruisy Area,,1st & Clinton,Cruising Areas,Fresno,CA,1987,checked,,,3/16/2022 2:12pm
360,Roeding Park,Cruisy Area,,,Cruising Areas,Fresno,CA,1987,checked,,,3/16/2022 2:12pm
361,Woodward Park,Cruisy Area,,,Cruising Areas,Fresno,CA,1987,checked,,,3/16/2022 2:12pm
362,Tricks,,,113 N . Harbor Blvd.,Bars/Clubs,Fullerton,CA,1987,,,,3/17/2022 2:16pm
363,D.O.K. West ,"(YC),(L),(D),(WE)",(Some L)(Disco)(WE*),12889 Garden Grove Blvd.,Bars/Clubs,Garden Grove,CA,1987,,,,3/16/2022 2:13pm
364,Fraternity House  ,"(*),(YC),(D)",(Macho)(Disco)(Crusiy),8112 Garden Grove Blvd.,"Bars/Clubs,Cruising Areas",Garden Grove,CA,1987,,,,3/16/2022 2:13pm
365,Gay & Lesbian Center & Liaison ,,(Pub.) (714) 534-0862 or 534-3261,12832 Garden Grove Blvd.,Community Center/Support Group,Garden Grove,CA,1987,,,,3/16/2022 2:13pm
366,Happy Hour ,"(L),(R),(PT)",,12081 Garden Grove Blvd.,Restaurant,Garden Grove,CA,1987,,,,3/16/2022 2:13pm
367,Hip Pocket ,,(Books) ,12686 Garden Grove Blvd.,Book Store,Garden Grove,CA,1987,,,,3/16/2022 2:14pm
368,Maneuvers ,"(PT),(W),(SM),(*)","(W, SM, Uniforms)(Cruisy)",11086 Garden Grove Blvd.,"Bars/Clubs,Cruising Areas",Garden Grove,CA,1987,,,,4/12/2022 12:48pm
369,Mini Tan ,,(Suite A-2) ,12901 Harbor Blvd.,Business,Garden Grove,CA,1987,,,,3/16/2022 2:20pm
370,Mug ,,,8612 Garden Grove Blvd.,Bars/Clubs,Garden Grove,CA,1987,,,,3/17/2022 2:17pm
371,Party House ,,(Books) ,8751 Garden Grove Blvd.,Book Store,Garden Grove,CA,1987,,,,3/16/2022 2:20pm
372,Campground,Cruisy Area,showers & R.R. bridge,,Cruising Areas,Gaviota State Beach,CA,1987,checked,,,3/16/2022 2:20pm
373,'Rest Stops' ,Cruisy Area,(both N. & S.),US 101 ,Cruising Areas,Gaviota State Beach,CA,1987,checked,,,3/16/2022 2:20pm
374,El Capitan ,,,13825 S. Hawthorne,Bars/Clubs,Hawthrone,CA,1987,,,,3/17/2022 2:17pm
375,Big Mama's ,,,22615 Mission Blvd.,Bars/Clubs,Hayward,CA,1987,,,,3/17/2022 2:17pm
376,Driftwood Lounge ,"(L),(PT),(D)",,22170 Mission Blvd.,Bars/Clubs,Hayward,CA,1987,,,,3/16/2022 2:21pm
377,Golden Gate Adult Books ,"(F&S),(*)",,22553 Main St.,"Book Store,Erotic Shop",Hayward,CA,1987,,,,3/16/2022 2:21pm
378,Lorettas' ,"(PT),(*),(OC),(N)",,22525 Mission Blvd.,Bars/Clubs,Hayward,CA,1987,,,,3/16/2022 2:23pm
379,Spoiled Brat,"(*),(YC),(D)",(Disco),22648 Mission Blvd.,Bars/Clubs,Hayward,CA,1987,,,,4/12/2022 12:48pm
380,Turf Club ,(*),(Something for everyone) (Patio) ,22517 Mission Blvd.,Bars/Clubs,Hayward,CA,1987,,,,3/16/2022 2:23pm
381,Maze Stone County Park,Cruisy Area,4 1/2 mi. W. ,Hwy. 74,Cruising Areas,Hemet,CA,1987,checked,,,3/16/2022 2:24pm
382,'Rest Stop' ,"Cruisy Area,(AYOR)", just N. of Bunker Hill Dr.,I-280,Cruising Areas,Hillsborough,CA,1987,checked,,,3/16/2022 2:24pm
383,Gladiator ,"(PT),(*),(OC),(SM),(W)","(Some W, SM, OC)",7810 Santa Fe Ave.,Bars/Clubs,Huntington Park,CA,1987,,,,4/12/2022 12:48pm
384,Islander,"(D),(PT)", (Some Latins),6907 Santa Fe,Bars/Clubs,Huntington Park,CA,1987,,,,3/16/2022 2:24pm
